Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)",Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)"
missing__missingindicator_fe_Scope1_2_tCO2e,2.042208733378473e-06,0.006982367912901427,1.5588729140269257e-05,-0.023176695374553916,0.007791002930948129,0.831088587961106,0.15566338875284239,0.6344450069070422,missing__missingindicator_fe_감가상각부담,1.7654404085374175e-06,0.006036089386572393,3.4251300125940094e-06,-0.02393495786084481,-0.027862288437518964,-0.7041582108744034,-0.2791163241619223,-0.6371791698887821
missing__missingindicator_평균시가총액_보통주우선주,2.004953327342703e-06,0.0068549906534496295,7.238582205799938e-05,-0.06517248018379054,-0.01443594979714907,0.9571111019827481,0.06984302957695783,0.9797175458638337,cat__KSIC중분류_11차_J58000.출판업,1.7215146587542394e-06,0.005885906038110843,5.0847306385596814e-06,0.03127925654184685,-0.12837756045339113,-0.34361066679367347,-0.12361111808521888,-0.8567437724206357
missing__missingindicator_무형자산계_연결,1.9838235088969356e-06,0.006782747222154003,2.6297292789766864e-05,-0.023176695374554013,0.007791002930948169,0.5541312639273043,0.09339803325170544,0.779331809221517,cat__NICS산업분류_N25401.미디어,1.6811591747212297e-06,0.005747929526593559,7.6038568470206574e-06,0.04913223448330208,0.02208519525406959,-0.5206460388111325,-0.14202173161056175,0.29425512909351464
num__fe_배출권_부족여부,1.973304365272073e-06,0.006746781980346455,3.904039148261639e-06,0.04995395585481436,-0.020269000933429177,0.3530071781011704,0.16376314171027526,-0.0956756353200375,cat__Trucost산업_Biotechnology,1.6389310534184739e-06,0.0056035504166684486,2.5476955054816647e-06,-0.04907514861870682,-0.047051207163330666,-0.7994662625389062,-0.2297459323057825,-0.6859208117776161
missing__missingindicator_재고자산회전율2,1.8872842220380918e-06,0.006452676741169209,3.424678903805222e-05,0.012074233059516742,-0.004724282975947923,0.7950916449357466,0.26739416006615835,0.9764416002963494,cat__KSIC중분류_11차_J62000.컴퓨터_프로그래밍__시스템_통합_및_관리업,1.5949721719323232e-06,0.005453253790001809,3.174809263017199e-06,-0.06995524817270568,-0.07345663983348208,-0.3779677946641902,-0.03929915938955416,-0.9886672709820385
cat__Scope2사업장간접보고추정구분_보고값,1.8197942044998145e-06,0.0062219265121655175,2.347033355094937e-05,0.048286432661725893,-0.026037302950240163,0.7564010775623963,0.15566338875284239,0.9503419914909292,cat__Trucost산업_Software,1.4422930998197138e-06,0.004931239836840891,0.00014759466054821738,-0.04849902308778884,-0.1199309130960035,-0.19113629231871712,0.0,-0.9679213187880178
cat__NICS산업분류_N30202.식품,1.7587780715261931e-06,0.0060133106728142,2.0612006165122e-05,0.006906858669190091,0.007843255409990665,0.8128576672452874,0.36742589793681496,0.48549942844926075,cat__Trucost산업_Automobile_Components,1.4280901259145228e-06,0.00488267947783228,3.82557493305061e-06,-0.02038320038400058,-0.029300479034910742,-0.7737305929327762,-0.3056664887343617,0.31182489882983866
cat__KSIC세분류_11차_C20120.기초_무기화학_물질_제조업,1.7316754542475932e-06,0.005920646077785916,6.572916621822828e-05,0.010947045557488409,-0.011084602230870622,0.9014009479977155,0.19641476775315314,0.9740887246770302,missing__missingindicator_매출채권_연결,1.3909294558321333e-06,0.004755626123214632,2.813780925779459e-06,0.003033447255381324,-0.004141327165383273,-0.6513653251824433,-0.12260157268804736,0.2914140697332855
cat__KSIC중분류_11차_C10000.식료품_제조업,1.7248557687313838e-06,0.005897329385154949,1.0918145217107612e-05,0.010598192572623113,0.009351530347155567,0.8177137399460818,0.3025226087313685,0.22406383527149243,cat__주식업종_KGS20P.전기가스업,1.3859637093980304e-06,0.004738648099372904,4.388205080899628e-05,0.012727298356698122,-0.026409818690159906,-0.9728535619607128,-0.18388072091475938,-0.9942816227878076
cat__Scope2사업장간접자료출처_Exact_Value_from_CDP,1.3260164814416227e-06,0.004533686875718868,1.9119809368300617e-06,1.8558646805898962e-17,5.922735343734368e-17,1.453750687505267e-17,,-2.9668976307439846e-16,cat__KSIC세분류_11차_C27190.기타_의료용_기기_제조업,1.3366341105430209e-06,0.004569988842083514,3.7948359414284647e-05,0.09404369269866002,-0.03417780408549915,-0.8997570116652803,-0.22974593528337414,-0.803774159330207
missing__missingindicator_지배기업소유주지분_연결,1.2766053974659412e-06,0.004364749018557361,1.776608106584383e-05,-0.023176695374554013,0.007791002930948169,0.8982059823611168,0.15566338875284239,0.6501229715742403,missing__missingindicator_재고자산계_연결,1.2744783250350827e-06,0.00435747649932517,2.7793088466626473e-06,-0.0012332434046889629,-0.00016415203531589413,-0.05258765496501898,0.12288399505553874,0.3953060982344789
missing__missingindicator_영업이익이자보상비율,1.194977196954296e-06,0.004085659952525652,2.948660577711332e-06,-0.08656858260646756,-0.008027679820862681,0.996478858705942,0.06984302957695783,0.9792691863912126,cat__Trucost산업_Personal_Care_Products,1.1996989398756993e-06,0.004101803721636284,2.444332211957982e-05,-0.018758543728122544,-0.020590463799697617,-0.9006119739071108,-0.29218116381989295,-0.9658975785167239
cat__KSIC대분류_11차_G00000.도매_및_소매업(45~47),1.140315486726384e-06,0.0038987700595771073,4.344370895069835e-06,0.012049726223034025,0.0771192703640254,0.5964843655783875,0.3238527372253836,0.8679465433532175,cat__KSIC소분류_11차_C26100.반도체_제조업,1.1082890151999609e-06,0.0037892706712459212,2.3088950073973116e-06,0.0008519565075069278,-0.010270339917041574,-0.3171235536982454,-0.11374155337979529,-0.7648600482108032
missing__missingindicator_fe_유동자산_유동부채,1.0272150504338495e-06,0.003512076552494845,3.902487093972344e-06,-0.023176695374553875,0.007791002930948115,0.7268844565523358,0.15566338875284239,0.8814179814620681,missing__missingindicator_유형자산계_연결,1.0857496538775804e-06,0.0037122079740287144,2.231937432408318e-06,-0.023176695374553875,0.007791002930948115,-0.3404502817335225,-0.09339803325170544,0.13335243056903504
missing__missingindicator_fe_영업현금흐름_자산,1.0014483298645063e-06,0.0034239794251133336,2.002896659729013e-06,-0.023176695374553875,0.007791002930948115,0.606894681998465,0.15566339077029706,0.41458567804895485,cat__KSIC중분류_11차_C22000.고무_및_플라스틱제품_제조업,1.0615424484272616e-06,0.003629442871796633,2.545610423304736e-05,-0.0445211569699106,-0.029028649904210932,-0.870019053068833,-0.275932855663763,-0.7084669886873307
cat__주식업종_KGS13P.운수창고,9.92837448930368e-07,0.0033945385860092536,1.1895847513491841e-05,-0.09122402740715521,-0.066352351889799,0.8806365420052895,0.23976274430502845,0.9312582276345773,cat__KSIC세분류_11차_C26290.기타_전자_부품_제조업,1.0152227459626638e-06,0.003471074533174897,2.160104437406595e-06,-0.07430622616608401,-0.00707511526738826,-0.05496054661291324,0.06342441928115959,0.8452537736317095
missing__missingindicator_fe_자본집약도,9.159218246417886e-07,0.00313156194789406,6.391390339686496e-06,-0.023176695374553875,0.007791002930948115,0.9353461725042678,0.1556637761055747,0.7368518859076483,missing__missingindicator_fe_유무형리스증가_자산,1.0031850932354394e-06,0.0034299174669184156,2.1206436052400934e-05,-0.023176695374553895,0.00779100293094811,-0.8347246804681022,-0.15566341094484792,0.09316480703181734
cat__NICS산업분류_N20104.전기장비,9.003806036931095e-07,0.003078426085381196,1.2973632020044465e-05,-0.03926229826831199,-0.05749796091874084,0.848946709462196,0.29993566864192406,0.7309083337916155,cat__KSIC소분류_11차_C21300.의료용품_및_기타_의약_관련제품_제조업,9.441796941588593e-07,0.0032281763821475754,1.6328472092271654e-05,-0.10034731865620061,-0.07327316255287193,-0.8847107044276645,-0.20815736685195843,-0.8320714242143182
cat__주식업종_KGS05P.의약품,8.951235137307496e-07,0.00306045194999118,4.096498473013159e-06,0.058219180606114335,-0.020914371530515688,0.36646790247983085,0.2928513395280914,0.4316526037037021,cat__주식업종_KGS07P.철강및금속,8.712344178426922e-07,0.002978774473114929,2.8265857734085046e-06,-0.005823722334463339,0.006797819848636032,-0.8256964464288646,-0.24597506531130334,-0.9609015457375542
cat__NICS산업분류_N35101.헬스케어_장비와_용품,8.64083032536756e-07,0.0029543236897660806,1.6335264579949963e-06,0.041493401980071495,-0.08022396200972402,0.4914192255431175,0.16043652930876567,0.9382845478287991,missing__missingindicator_fe_부채_자산,8.022459991358495e-07,0.0027429011692418357,6.942410006679045e-06,-0.023176695374553875,0.007791002930948115,-0.838770399143401,-0.155676011484125,-0.9679681121783219
missing__missingindicator_판매비와관리비_연결,7.881701180867683e-07,0.002694775344209088,1.6708166577757637e-06,-0.023176695374553875,0.007791002930948115,0.5273858964987952,0.031132677750568483,0.4745847084083354,cat__KSIC소분류_11차_C26200.전자_부품_제조업,7.903000074471532e-07,0.0027020574946009235,1.9316067865499604e-06,-0.060254097202603614,0.029103600204518573,-0.16645700272007952,-0.047365778885223364,0.4230257399131095
missing__missingindicator_이자수익_연결,7.357610957397315e-07,0.002515587453176469,1.615184494093224e-06,-0.02317669537455387,0.007791002930948106,0.5306582671864707,0.15566338875284239,0.7188854996058394,missing__missingindicator_부채총계_연결,7.768714898975852e-07,0.002656145023204905,1.3881281002522788e-06,-0.023176695374553875,0.007791002930948115,-0.2785049551781909,-0.09319354932559333,-0.8899235667604045
cat__KSIC중분류_11차_C23000.비금속_광물제품_제조업,7.273740364915704e-07,0.0024869118665820063,1.207622337433916e-05,-0.03797980379272704,0.017876525071408526,0.7359448616746638,0.2138591703603485,0.34976350207557333,cat__KSIC중분류_11차_C25000.금속_가공제품_제조업,7.613724461682917e-07,0.00260315336576691,3.299468963918815e-05,0.01639057603939065,0.006476884640595665,-0.8510522377889724,-0.1964149408546877,-0.8571384089456056
missing__missingindicator_영업활동으로인한현금흐름_연결,7.123386124790967e-07,0.0024355053377264134,9.828378042341746e-06,-0.023176695374553875,0.007791002930948115,0.8876722616268813,0.15567554735874878,0.9377330304483716,cat__KSIC세분류_11차_C20420.세제__화장품_및_광택제_제조업,7.59049815773944e-07,0.002595212228470824,1.8970012093204903e-05,-0.03623714843744002,-0.0459294654873881,-0.8122569468324496,-0.24934618908361703,-0.8164809416023273
missing__missingindicator_자본총계_연결,5.959993989808638e-07,0.0020377383621644173,3.7371763842609275e-06,-0.023176695374553875,0.007791002930948115,0.7978289559384201,0.15566437731502164,0.44926076346152977,cat__NICS산업분류_N25101.자동차_부품,7.494986162165348e-07,0.002562556414092318,2.63816976084407e-06,-0.014496998879336294,0.007563006172450296,-0.22790323335688947,-0.024411882609284175,-0.34329678255676105
missing__missingindicator_EBITDA대금융비용,5.786941875511736e-07,0.0019785713676071324,1.3470234152780194e-06,-0.08656858260646756,-0.008027679820862681,0.9976357260429557,0.06984302957695783,0.9735848562277902,missing__missingindicator_법인세비용차감전계속영업이익손실_연결,7.463275546737304e-07,0.0025517144673292734,2.4364399850751676e-06,-0.023176695374553875,0.007791002930948115,-0.8471203164472886,-0.15566338875284239,-0.1902747315542607
missing__missingindicator_유무형리스자산의증가_연결,5.75318139926639e-07,0.0019670285677842268,1.0542216752518428e-05,-0.023176695374553895,0.00779100293094811,0.5728628273043807,-0.028167765960737896,-0.27688450597560066,cat__Trucost산업_Health_Care_Equipment_and_Supplies,7.35392964754551e-07,0.0025143288031978174,5.84767054490423e-06,0.06406465848225494,-0.05339794287210774,-0.7202277468307292,-0.26739653398384566,-0.11081335544068653
missing__missingindicator_fe_현금_자산,5.623064249755555e-07,0.0019225411559534264,1.7193294998965153e-05,-0.023176695374553875,0.007791002930948115,0.9116084164691365,0.1556633927877518,-0.2553408890251589,cat__주식업종_KGS10P.운수장비,7.202156368524974e-07,0.00246243710103495,1.9952822673098475e-06,-0.002328275720146772,-0.023462310153783052,-0.5285376925844004,-0.11377971749083272,-0.2314919709944929
missing__missingindicator_매출총이익손실_연결,5.502147937556902e-07,0.0018811995357437463,4.018851011581548e-06,-0.023176695374553895,0.00779100293094811,0.9003398899665991,0.15566441968239308,0.9190750068605358,missing__missingindicator_수익_연결,6.918403420605664e-07,0.0023654211865321594,1.3843376204005461e-06,-0.023176695374553895,0.00779100293094811,-0.06550453884330311,-0.031132677750568483,-0.7346841033516036
cat__KSIC중분류_11차_G46000.도매_및_상품_중개업,5.074845022877931e-07,0.0017351034921915338,1.1225281134285975e-06,0.004979662309964888,0.05269073521189306,0.6465020478397743,0.35344044238805283,0.7311424483025966,cat__KSIC소분류_11차_C20200.합성고무_및_플라스틱_물질_제조업,6.731654356596662e-07,0.002301571167139496,1.7380955090927397e-05,0.0219758209748407,0.06373444503003499,-0.9406981889960847,-0.19641477284436823,-0.9840472709482655
cat__주식업종_KGS11P.유통업,4.819945608523789e-07,0.0016479526802929204,6.021297190966098e-06,-0.0008393250982465847,0.04233557629275691,0.8536096596254926,0.3674286837235283,0.8922179315540105,cat__KSIC소분류_11차_C30300.자동차_신품_부품_제조업,6.65644210038623e-07,0.0022758558895658925,4.489759354032898e-06,0.004478646457291198,0.015538069417976743,-0.5715911600740774,-0.20452017468740177,-0.5214810641369494
cat__Trucost산업_Electrical_Equipment,4.0080429128884516e-07,0.001370360912235794,2.79474183222613e-06,0.06527979973340224,0.03621490145572161,0.6678464501586326,0.24925485819790993,0.7474813260801911,missing__missingindicator_fe_영업이익_매출,6.501532712111232e-07,0.0022228919430103823,4.576478744169263e-06,-0.023176695374553895,0.00779100293094811,-0.8809627112302338,-0.15566338875284239,-0.03149316005686358
missing__missingindicator_유동부채계_연결,3.651198346857017e-07,0.0012483547721665964,1.1872883431757841e-06,-0.023176695374553875,0.007791002930948115,0.8359974386976328,0.16890347744258438,0.6473319691089185,cat__KSIC대분류_11차_D00000.전기__가스__증기_및_공기_조절_공급업(35),6.410339792665404e-07,0.002191712832657202,1.24877016922017e-06,0.012727298356698122,-0.026409818690159906,-0.02543294380742062,-0.07871947077993582,-0.5058559128925607
cat__KSIC소분류_11차_C20400.기타_화학제품_제조업,3.5667334964483946e-07,0.0012194760071499802,3.902198862343221e-06,-0.04743908503607618,-0.026857347944892297,0.6733237301245419,0.34232960386941713,0.7035145488112994,missing__missingindicator_fe_signed_log1p_수익_연결,6.322700730327086e-07,0.0021617487958383256,8.092454444281188e-06,-0.023176695374553895,0.00779100293094811,-0.6690663168591544,-0.15566338875284239,-0.6869274160977233
cat__KSIC중분류_11차_C28000.전기장비_제조업,3.232369374585524e-07,0.0011051559928653238,8.300663734630358e-07,-0.030022903526475634,0.012651860552098776,0.4298439329552755,0.17401831005470084,0.2270320923266929,cat__주식업종_QGS13P.화학,4.496924554958604e-07,0.0015375108923041917,3.2152226449519377e-06,-0.010832212921772633,-0.050352513368570946,-0.9178158583547908,-0.32228869300916546,-0.98315570722269
cat__KSIC세분류_11차_J58220.시스템ㆍ응용_소프트웨어_개발_및_공급업,2.8883864808941074e-07,0.0009875472939971843,5.339240961212075e-07,0.02444435068729838,-0.07753780370462533,0.7160464110413516,0.26741143392701566,0.991189004650305,missing__missingindicator_비유동부채계_연결,4.027139952961385e-07,0.001376890242840313,1.0576840656704198e-06,-0.023176695374554017,0.007791002930948148,-0.440073683031283,-0.0932957912886494,-0.839248049387216
cat__KSIC중분류_11차_C30000.자동차_및_트레일러_제조업,2.6959680372450145e-07,0.0009217588980890339,1.7669068004695405e-06,-0.0017281781236476318,0.02509267419062269,0.09434813391651031,-0.017123945416612368,-0.3391919388815818,cat__KSIC소분류_11차_C29100.일반_목적용_기계_제조업,3.931007420590975e-07,0.0013440222652218513,7.742701015908946e-06,-0.01816719316546543,0.002235761694144156,-0.8214245047416707,-0.21924186501965395,-0.9748105264796282
cat__NICS산업분류_N25203.섬유__의류__사치품,2.3125299878214613e-07,0.0007906603727952261,3.1610496302554627e-06,-0.016572528082544332,0.037144225460020525,0.587273827358489,0.28120258009797033,-0.16657518773346144,cat__KSIC세분류_11차_C20200.합성고무_및_플라스틱_물질_제조업,3.9165140274421553e-07,0.0013390669341816217,2.0564232938140465e-06,0.0219758209748407,0.06373444503003499,-0.12216533735827208,0.0,0.2653572532365475
missing__missingindicator_fe_시장지배력,2.2567968291733362e-07,0.0007716050523341517,4.6303172519675955e-07,-0.023176695374553895,0.00779100293094811,0.08914220467458464,0.031132701960052123,0.2584071261304793,cat__KSIC세분류_11차_Missing,3.7629701548901046e-07,0.0012865698612131563,7.644086674947938e-07,0.022246164023180966,0.10735450390922942,-0.617847115097391,-0.20753802238950123,-0.6768373122176223
missing__missingindicator_자산총계_연결,1.8998395579801355e-07,0.0006495603780596955,6.802644732411154e-07,-0.023176695374553875,0.007791002930948115,0.02858937133198362,0.0315416905699315,0.832723704020854,cat__Trucost산업_Communications_Equipment,3.1449983974392634e-07,0.0010752836151120633,8.430878730359405e-07,0.062708684701794,0.0902600280900592,-0.753397938968815,-0.2082217310331121,-0.6047395668396112
missing__missingindicator_총수익_연결,1.466635399768398e-07,0.0005014466830884118,2.991452876185101e-07,-0.023176695374553895,0.00779100293094811,0.5314107725063973,-0.026226216154790996,0.12117798937633581,cat__Scope2사업장간접자료출처_Exact_Value_from_Environmental/CSR,2.84408328195043e-07,0.0009723999082433556,3.2005334761734457e-06,0.04828643266172587,-0.02603730295024014,-0.9005260314113649,-0.15665928338860743,-0.9137612567455942
missing__missingindicator_당기순이익지배기업지분_연결,1.4286748505384516e-07,0.0004884678667427972,3.597838915618471e-07,-0.023176695374554013,0.007791002930948169,0.3168066856116569,0.08981981016969127,-0.02491478327783311,missing__missingindicator_유동자산계_연결,2.3031497280019013e-07,0.0007874532361246065,4.846072103265415e-07,-0.023176695374553875,0.007791002930948115,-0.07820975095274925,0.031030438200507684,0.20811622254422055
missing__missingindicator_fe_판관비율,1.1790049624964048e-07,0.00040310504429523475,4.738987910532243e-06,-0.023176695374553895,0.00779100293094811,0.5138714258814606,0.15573756907935798,-0.2818604610696026,missing__missingindicator_유형자산_투자부동산감가상각비_연결,2.2124479060998546e-07,0.0007564420333743938,4.995961030856887e-07,-0.02317669537455389,0.007791002930948094,-0.6836967570515468,-0.09360546277939494,-0.47237851176729845
cat__KSIC소분류_11차_C26400.통신_및_방송장비_제조업,1.060098670153693e-07,0.00036245065541098346,2.7448308652016116e-06,0.09003768984853014,-0.009492225176508471,0.5718542469932243,0.3143628163785256,0.9392512676229879,missing__missingindicator_현금및현금성자산_연결,2.088394739476917e-07,0.0007140279139964562,5.994683213894966e-06,-0.023176695374553875,0.007791002930948115,-0.49032824195460356,-0.15578377056699108,0.2162315869110935
missing__missingindicator_비유동자산계_연결,6.550215777803891e-08,0.00022395368172702115,2.7670681194204486e-07,-0.023176695374553875,0.007791002930948115,0.907676989584946,0.15566650379627323,0.7544428715957137,cat__Scope2사업장간접자료출처_Extrapolated_from_prior_year,1.895640251850327e-07,0.0006481246237267524,1.5051279843741434e-06,0.005357528001787422,0.005866378878260978,-0.4225851174414252,-0.26872685339205377,-0.05438990284759181
cat__KSIC소분류_11차_C10800.기타_식품_제조업,6.50914226665141e-08,0.00022254936706685006,2.1165194183113226e-06,0.014428615086844291,-0.010711445500386559,0.6060163006119367,0.26369597936936684,0.718224643274774,cat__KSIC대분류_11차_M00000.전문__과학_및_기술_서비스업(70~73),1.7442872548716572e-07,0.0005963766171516831,2.707931030970426e-06,0.0851643578000133,0.1085135804966674,-0.8174375962712964,-0.2674083178687735,-0.9769265006469435
cat__KSIC소분류_11차_G46800.상품_종합_도매업,6.190361612087388e-08,0.0002116501686778623,1.4003253800934326e-07,0.025393858092590715,0.08018753579199953,0.6776597557120665,0.18262489214437314,0.6078069666606871,cat__Scope2사업장간접보고추정구분_외삽값,1.6977652944517295e-07,0.0005804706307374544,2.5357031923532414e-06,0.005357528001787422,0.005866378878260978,-0.750898502313449,-0.4748703945207582,-0.9260812207694967
cat__KSIC세분류_11차_C26420.방송_및_무선_통신장비_제조업,5.242086150152105e-08,0.0001792283694279145,3.4334067946805256e-06,0.08247318000404481,-0.014552477971521899,0.9361954309963872,0.8325189958887365,0.9874128924842057,missing__missingindicator_자본금_연결,1.5452542844641795e-07,0.0005283266963248544,3.313671357792576e-07,-0.023176695374553875,0.007791002930948115,-0.5429860601196047,-0.10710007062274432,-0.3747165009281259
cat__KSIC소분류_11차_C14100.봉제의복_제조업,4.804947555071271e-08,0.00016428248045047487,2.2544770764546035e-06,0.004988678809152829,0.0084679343005757,0.9522230787869722,0.31348937269075267,0.9868712657825838,cat__KSIC중분류_11차_C17000.펄프__종이_및_종이제품_제조업,6.863719332800634e-08,0.00023467245462820485,2.9618511400496782e-06,-0.017366680601515565,0.029944789294627724,-0.8198578381163225,-0.19776527598099222,-0.9276471472883806
missing__missingindicator_fe_signed_log1p_자산총계_연결,1.3156750278080936e-08,4.498329160886234e-05,5.6128572871830216e-08,-0.023176695374553875,0.007791002930948115,0.23930902451648875,0.02505454292836557,0.731715837456625,cat__NICS산업분류_N30302.개인용품,5.6387565359209466e-08,0.0001927906391818422,1.0547426482707176e-06,0.0219868371196883,0.01988706456165422,-0.5219096782566817,-0.19317271705491063,-0.40890272013560097
cat__Scope1자료출처_Extrapolated_from_prior_year,2.6612164678361297e-09,9.098772407835073e-06,4.9454645693037697e-08,0.07091986328606145,0.10983198457615405,0.2487940070227758,0.2202750892812421,0.47069260731707985,missing__missingindicator_영업이익손실_연결,2.3760489763393677e-08,8.123776899351674e-05,1.2843315781702417e-07,-0.023176695374553875,0.007791002930948115,-0.6320097638908995,-0.138259122810457,0.6291905871478961
,,,,,,,,,cat__KSIC세분류_11차_C29290.기타_특수_목적용_기계_제조업,9.073326758530709e-09,3.102195411593794e-05,2.6396120423063015e-07,0.034442201008658246,0.005442163184157053,-0.34836832929307154,-0.07356526315752206,-0.9838390741663199
