Feature,Feature Importance (Gini/Gain),Importance (%),Cumulative Importance (%)
missing__missingindicator_매출원가_연결,3.2007622645833994e-05,0.0032007622645833993,99.88209098386864
cat__KSIC대분류_11차_H00000.운수_및_창고업(49~52),2.9660782455567404e-05,0.0029660782455567403,99.8850570621142
missing__missingindicator_fe_유동자산_유동부채,2.907275276260073e-05,0.002907275276260073,99.88796433739046
cat__KSIC소분류_11차_C24100.1차_철강_제조업,2.898713105891624e-05,0.0028987131058916243,99.89086305049635
cat__Scope2사업장간접보고추정구분_보고값,2.7983429259350978e-05,0.002798342925935098,99.89366139342229
missing__missingindicator_fe_signed_log1p_연간급여총액,2.7300547864415984e-05,0.0027300547864415985,99.89639144820873
cat__Trucost산업_Personal_Care_Products,2.7135121146255144e-05,0.0027135121146255143,99.89910496032336
cat__Scope2사업장간접자료출처_Value_derived_from_data_provided_in_Environmental/CSR,2.6816676789250055e-05,0.0026816676789250056,99.90178662800228
cat__Trucost산업_Metals_and_Mining,2.6507855086777168e-05,0.002650785508677717,99.90443741351096
missing__missingindicator_비유동부채계_연결,2.644119877955646e-05,0.002644119877955646,99.90708153338892
missing__missingindicator_이자수익_연결,2.602293885928725e-05,0.002602293885928725,99.90968382727485
missing__missingindicator_유형자산계_연결,2.600598183583363e-05,0.002600598183583363,99.91228442545842
cat__KSIC대분류_11차_F00000.건설업(41~42),2.512885595471448e-05,0.002512885595471448,99.91479731105389
missing__missingindicator_fe_영업현금흐름_자산,2.5067968143699363e-05,0.0025067968143699364,99.91730410786826
missing__missingindicator_수익_연결,2.4851096713734338e-05,0.002485109671373434,99.91978921753963
cat__KSIC세분류_11차_C26290.기타_전자_부품_제조업,2.479016566628358e-05,0.002479016566628358,99.92226823410626
missing__missingindicator_fe_signed_log1p_종업원평균급여,2.2736456884415667e-05,0.0022736456884415667,99.9245418797947
cat__주식업종_KGS20P.전기가스업,2.1553950431925997e-05,0.0021553950431925997,99.92669727483789
cat__KSIC대분류_11차_G00000.도매_및_소매업(45~47),2.121630759443209e-05,0.002121630759443209,99.92881890559734
missing__missingindicator_부채총계_연결,2.0883683677285235e-05,0.0020883683677285236,99.93090727396506
missing__missingindicator_fe_자본집약도,2.016936949077079e-05,0.002016936949077079,99.93292421091414
cat__Scope1자료출처_Value_derived_from_data_provided_in_Environmental/CSR,1.9424146825689914e-05,0.0019424146825689915,99.93486662559671
cat__주식업종_KGS07P.철강및금속,1.8977259870648697e-05,0.0018977259870648696,99.93676435158378
cat__Trucost산업_Food_Products,1.894323173514948e-05,0.001894323173514948,99.93865867475729
missing__missingindicator_판매비와관리비_연결,1.8585158899706407e-05,0.0018585158899706408,99.94051719064726
cat__KSIC대분류_11차_D00000.전기__가스__증기_및_공기_조절_공급업(35),1.8493832259364216e-05,0.0018493832259364215,99.94236657387319
missing__missingindicator_자본금_연결,1.8433333517463485e-05,0.0018433333517463486,99.94420990722493
missing__missingindicator_fe_signed_log1p_수익_연결,1.8332550798744166e-05,0.0018332550798744165,99.9460431623048
cat__주식업종_KGS10P.운수장비,1.8126207315070407e-05,0.0018126207315070407,99.94785578303632
cat__주식업종_KGS13P.운수창고,1.803459094116361e-05,0.001803459094116361,99.94965924213044
missing__missingindicator_fe_영업이익_매출,1.6368624728845363e-05,0.0016368624728845362,99.95129610460332
missing__missingindicator_자본총계_연결,1.6262328852127388e-05,0.0016262328852127389,99.95292233748853
cat__Trucost산업_Automobile_Components,1.5970774259585656e-05,0.0015970774259585656,99.95451941491449
cat__KSIC소분류_11차_C26200.전자_부품_제조업,1.5694292090914616e-05,0.0015694292090914616,99.95608884412358
missing__missingindicator_지배기업소유주지분_연결,1.5272030379393254e-05,0.0015272030379393255,99.95761604716152
missing__missingindicator_법인세비용차감전계속영업이익손실_연결,1.5042769385955688e-05,0.0015042769385955688,99.95912032410011
cat__KSIC중분류_11차_C24000.1차_금속_제조업,1.4159209983873916e-05,0.0014159209983873916,99.9605362450985
cat__NICS산업분류_N30202.식품,1.3690983031365386e-05,0.0013690983031365387,99.96190534340163
missing__missingindicator_fe_부채_자산,1.3563433170256707e-05,0.0013563433170256708,99.96326168671865
cat__KSIC세분류_11차_Missing,1.3457655620101391e-05,0.001345765562010139,99.96460745228066
cat__주식업종_QGS13P.화학,1.318419673612329e-05,0.001318419673612329,99.96592587195427
cat__Trucost산업_Electrical_Equipment,1.2837126264467055e-05,0.0012837126264467055,99.96720958458071
missing__missingindicator_fe_시장지배력,1.2320927565631488e-05,0.0012320927565631489,99.96844167733728
cat__KSIC소분류_11차_C30300.자동차_신품_부품_제조업,1.2123107212695233e-05,0.0012123107212695234,99.96965398805855
missing__missingindicator_총수익_연결,1.2121938869842319e-05,0.0012121938869842318,99.97086618194554
cat__KSIC세분류_11차_C20120.기초_무기화학_물질_제조업,1.2097684544680785e-05,0.0012097684544680786,99.97207595040001
missing__missingindicator_자산총계_연결,1.1777758009876705e-05,0.0011777758009876706,99.973253726201
cat__KSIC대분류_11차_M00000.전문__과학_및_기술_서비스업(70~73),1.1525501575759563e-05,0.0011525501575759562,99.97440627635856
missing__missingindicator_유무형리스자산의증가_연결,1.1310274075407675e-05,0.0011310274075407676,99.9755373037661
cat__KSIC세분류_11차_J58220.시스템ㆍ응용_소프트웨어_개발_및_공급업,1.0777936609733063e-05,0.0010777936609733063,99.97661509742707
cat__주식업종_KGS05P.의약품,1.0594930659934766e-05,0.0010594930659934766,99.97767459049307
cat__KSIC중분류_11차_D35000.전기__가스__증기_및_공기_조절_공급업,1.0247008610580106e-05,0.0010247008610580106,99.97869929135412
cat__KSIC세분류_11차_C20420.세제__화장품_및_광택제_제조업,9.055415026286305e-06,0.0009055415026286305,99.97960483285675
cat__Trucost산업_Communications_Equipment,8.889018965941923e-06,0.0008889018965941922,99.98049373475334
cat__주식업종_KGS11P.유통업,8.55289793346765e-06,0.000855289793346765,99.98134902454669
cat__Scope2사업장간접자료출처_Exact_Value_from_Environmental/CSR,8.436866042921042e-06,0.0008436866042921043,99.98219271115099
cat__KSIC세분류_11차_C20200.합성고무_및_플라스틱_물질_제조업,8.324435398861498e-06,0.0008324435398861498,99.98302515469088
cat__KSIC소분류_11차_C26400.통신_및_방송장비_제조업,8.319951416437486e-06,0.0008319951416437487,99.98385714983252
cat__Scope1자료출처_Value_summed_up_from_data_provided_in_Environmental/CSR,8.042643784056525e-06,0.0008042643784056525,99.98466141421092
missing__missingindicator_당기순이익지배기업지분_연결,7.99812483766947e-06,0.000799812483766947,99.98546122669468
missing__missingindicator_유동부채계_연결,7.765594910487173e-06,0.0007765594910487173,99.98623778618573
cat__KSIC중분류_11차_C25000.금속_가공제품_제조업,7.612684013304169e-06,0.0007612684013304169,99.98699905458706
cat__KSIC중분류_11차_C10000.식료품_제조업,7.561573906202889e-06,0.0007561573906202889,99.98775521197769
cat__KSIC소분류_11차_C20200.합성고무_및_플라스틱_물질_제조업,6.767337998645722e-06,0.0006767337998645723,99.98843194577755
cat__KSIC중분류_11차_C22000.고무_및_플라스틱제품_제조업,6.715598287683911e-06,0.0006715598287683911,99.98910350560632
missing__missingindicator_fe_유무형리스증가_자산,6.667114707837806e-06,0.0006667114707837806,99.98977021707711
missing__missingindicator_fe_현금_자산,6.57553989446662e-06,0.000657553989446662,99.99042777106655
cat__KSIC중분류_11차_C17000.펄프__종이_및_종이제품_제조업,6.459413429384996e-06,0.0006459413429384996,99.99107371240949
cat__KSIC중분류_11차_C28000.전기장비_제조업,6.390689594516704e-06,0.0006390689594516705,99.99171278136895
missing__missingindicator_유동자산계_연결,6.019642041046129e-06,0.0006019642041046128,99.99231474557305
cat__KSIC중분류_11차_C30000.자동차_및_트레일러_제조업,5.935094924576026e-06,0.0005935094924576027,99.99290825506552
missing__missingindicator_영업활동으로인한현금흐름_연결,5.614547414903488e-06,0.0005614547414903488,99.993469709807
missing__missingindicator_매출총이익손실_연결,5.458865659233932e-06,0.0005458865659233932,99.99401559637292
cat__KSIC소분류_11차_C29100.일반_목적용_기계_제조업,5.257927442087203e-06,0.0005257927442087203,99.99454138911713
missing__missingindicator_현금및현금성자산_연결,4.752445106862579e-06,0.00047524451068625787,99.99501663362781
cat__KSIC세분류_11차_C26420.방송_및_무선_통신장비_제조업,4.7519585958910645e-06,0.00047519585958910647,99.9954918294874
cat__NICS산업분류_N30302.개인용품,4.435658194772463e-06,0.0004435658194772463,99.99593539530689
cat__NICS산업분류_N20104.전기장비,4.389844898009465e-06,0.00043898448980094645,99.99637437979669
missing__missingindicator_fe_판관비율,4.053769150687766e-06,0.00040537691506877666,99.99677975671176
cat__Scope2사업장간접보고추정구분_외삽값,3.7710562315920895e-06,0.00037710562315920894,99.99715686233492
cat__KSIC중분류_11차_C23000.비금속_광물제품_제조업,3.6038831257204778e-06,0.0003603883125720478,99.99751725064749
cat__KSIC소분류_11차_C20400.기타_화학제품_제조업,3.578815233594757e-06,0.0003578815233594757,99.99787513217085
cat__KSIC중분류_11차_G46000.도매_및_상품_중개업,3.3839237205568153e-06,0.00033839237205568153,99.9982135245429
cat__KSIC소분류_11차_C14100.봉제의복_제조업,2.7278691837095543e-06,0.0002727869183709554,99.99848631146128
missing__missingindicator_비유동자산계_연결,2.6485818576715545e-06,0.00026485818576715543,99.99875116964705
missing__missingindicator_영업이익손실_연결,2.6081561680973763e-06,0.00026081561680973763,99.99901198526386
missing__missingindicator_유형자산_투자부동산감가상각비_연결,2.5824182732489067e-06,0.00025824182732489065,99.99927022709119
cat__Scope2사업장간접자료출처_Extrapolated_from_prior_year,2.442269392148339e-06,0.0002442269392148339,99.9995144540304
cat__KSIC세분류_11차_C29290.기타_특수_목적용_기계_제조업,2.0061484576211645e-06,0.00020061484576211646,99.99971506887617
missing__missingindicator_fe_signed_log1p_자산총계_연결,8.074308042198313e-07,8.074308042198313e-05,99.99979581195659
cat__NICS산업분류_N25203.섬유__의류__사치품,7.787427513770999e-07,7.787427513771e-05,99.99987368623172
cat__KSIC소분류_11차_C10800.기타_식품_제조업,7.382022649126445e-07,7.382022649126445e-05,99.99994750645821
cat__Scope1자료출처_Extrapolated_from_prior_year,4.655139872105292e-07,4.655139872105292e-05,99.99999405785694
cat__KSIC소분류_11차_G46800.상품_종합_도매업,5.9421429674967866e-08,5.9421429674967865e-06,99.9999999999999
cat__KSIC세분류_11차_C31320.항공기용_엔진_및_부품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C31910.전투용_차량_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C31990.그_외_기타_분류_안된_운송장비_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C32020.목재_가구_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C31310.항공기__우주선_및_보조장치_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C33990.그_외_기타_분류_안된_제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_D35120.송전_및_배전업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_D35200.연료용_가스_제조_및_배관공급업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C33200.악기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C31110.선박_및_수상_부유_구조물_건조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C30400.자동차_재제조_부품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C30390.자동차용_기타_신품_부품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_D35300.증기__냉ㆍ온수_및_공기_조절_공급업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C30320.자동차_차체용_신품_부품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C30310.자동차_엔진용_신품_부품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C30120.자동차_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29240.건설_및_광업용_기계장비_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29210.농업_및_임업용_기계_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29190.기타_일반_목적용_기계_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29180.사무용_기계_및_장비_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C30330.자동차용_신품_동력_전달장치_및_전기장치_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G47910.통신_판매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G47410.의복_소매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C14190.기타_봉제의복_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G47220.가공식품_소매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G47130.면세점,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G47120.음ㆍ식료품_위주_종합_소매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G47110.대형_종합_소매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46800.상품_종합_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46790.재생용_재료_및_기타_상품_전문_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46740.방직용_섬유__실_및_직물_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46730.화학_물질_및_화학제품_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46710.연료__연료용_광물_및_관련제품_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46590.기타_기계_및_장비_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_F41110.주거용_건물_건설업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46410.생활용_섬유제품__의복__의복_액세서리_및_모피제품_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46320.가공식품_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46310.신선_식품_및_단순_가공_식품_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46100.상품_중개업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G45110.자동차_신품_판매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_F42410.도장__도배_및_내장_공사업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_F42310.전기_공사업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_F42200.건물설비_설치_공사업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_F42120.기반조성_관련_전문공사업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_F41220.토목_시설물_건설업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_F41120.비주거용_건물_건설업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29170.냉각__공기_조화__여과__증류_및_가스_발생기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_E38230.건설_폐기물_처리업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_E38220.지정_폐기물_처리업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_G46430.생활용_가구__조명기구_및_비전기식_생활용기기_도매업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C24190.기타_1차_철강_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C24130.철강관_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C24120.철강_압연__압출_및_연신제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C24110.제철__제강_및_합금철_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C23990.그_외_기타_비금속_광물제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C17100.펄프__종이_및_판지_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C23320.콘크리트__레미콘_및_기타_시멘트__플라스터_제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C17210.골판지_및_골판지_가공제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C23310.시멘트__석회_및_플라스터_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C23220.비내화_일반_도자기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C23210.내화_요업제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C23120.산업용_유리_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C22290.기타_플라스틱_제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29150.산업용_오븐__노_및_노용_버너_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C22230.포장용_플라스틱제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C22220.건축용_플라스틱제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C22210.1차_플라스틱제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C22190.기타_고무제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C22110.고무_타이어_및_튜브_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C21230.동물용_의약품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C20500.화학섬유_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C20490.그_외_기타_화학제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C20410.잉크__페인트__코팅제_및_유사제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C20130.무기_안료__염료__유연제_및_기타_착색제_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C17220.종이_포대__판지_상자_및_종이_용기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C20110.기초_유기화학_물질_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C19210.원유_정제처리업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C22240.기계장비_조립용_플라스틱제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29160.산업용_트럭__승강기_및_물품_취급장비_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29120.유압_기기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C29110.내연기관_및_터빈_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C28900.기타_전기장비_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C28520.가정용_비전기식_조리_및_난방_기구_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C28510.가정용_전기_기기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C28300.절연선_및_케이블_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C28200.일차전지_및_이차전지_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C28120.전기_공급_및_제어장치_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C28110.전동기__발전기_및_전기_변환장치_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C27300.사진장비_및_광학기기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C27210.측정__시험__항해__제어_및_기타_정밀_기기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C27110.방사선_장치_및_전기식_진단_기기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C24210.비철금속_제련__정련_및_합금_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C26510.텔레비전__비디오_및_기타_영상_기기_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C15220.신발_부분품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C26410.유선_통신장비_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C26220.인쇄회로기판_및_전자부품_실장기판_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C26210.표시장치_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C26120.다이오드__트랜지스터_및_유사_반도체_소자_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C26110.전자집적회로_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C25990.그_외_기타_금속_가공제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C25930.날붙이__수공구_및_일반_철물_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C25200.무기_및_총포탄_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C25110.구조용_금속제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C16210.박판__합판_및_강화_목제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C24220.비철금속_압연__압출_및_연신제품_제조업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C26520.오디오__스피커_및_기타_음향_기기_제조업,0.0,0.0,99.9999999999999
missing__missingindicator_매출채권회전율,0.0,0.0,99.9999999999999
cat__Trucost산업_Beverages,0.0,0.0,99.9999999999999
cat__Trucost산업_Automobiles,0.0,0.0,99.9999999999999
cat__Trucost산업_Air_Freight_and_Logistics,0.0,0.0,99.9999999999999
cat__Scope2사업장간접자료출처_Exact_Value_from_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,99.9999999999999
cat__Scope2사업장간접자료출처_Estimate_based_on_partial_data_disclosure_in_Environmental/CSR,0.0,0.0,99.9999999999999
cat__Scope2사업장간접자료출처_Estimate_based_on_partial_data_disclosure_in_CDP,0.0,0.0,99.9999999999999
cat__Scope1보고추정구분_외삽값,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_summed_up_from_data_provided_in_CDP,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_summed_up_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_split_from_data_provided_in_Environmental/CSR,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_split_from_data_provided_in_CDP,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_split_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_C15110.모피_및_가죽_제조업,0.0,0.0,99.9999999999999
cat__Trucost산업_Diversified_Telecommunication_Services,0.0,0.0,99.9999999999999
cat__Trucost산업_Diversified_Consumer_Services,0.0,0.0,99.9999999999999
cat__Trucost산업_Distributors,0.0,0.0,99.9999999999999
cat__Trucost산업_Containers_and_Packaging,0.0,0.0,99.9999999999999
cat__Trucost산업_Consumer_Staples_Distribution_and_Retail,0.0,0.0,99.9999999999999
cat__Trucost산업_Construction_Materials,0.0,0.0,99.9999999999999
cat__Trucost산업_Commercial_Services_and_Supplies,0.0,0.0,99.9999999999999
cat__Trucost산업_Building_Products,0.0,0.0,99.9999999999999
cat__Trucost산업_Broadline_Retail,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_derived_from_fuel_use_provided_in_Environmental/CSR,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_derived_from_fuel_use_provided_in_CDP,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_derived_from_fuel_use_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_derived_from_data_provided_in_CDP,0.0,0.0,99.9999999999999
cat__Trucost산업_Electric_Utilities,0.0,0.0,99.9999999999999
missing__missingindicator_유동비율,0.0,0.0,99.9999999999999
cat__NICS산업분류_N55102.가스_유틸리티,0.0,0.0,99.9999999999999
cat__NICS산업분류_N55101.전기_유틸리티,0.0,0.0,99.9999999999999
cat__NICS산업분류_N50102.무선_전기통신_서비스,0.0,0.0,99.9999999999999
cat__NICS산업분류_N50101.다양한_전기통신_서비스,0.0,0.0,99.9999999999999
cat__NICS산업분류_N50000.통신서비스,0.0,0.0,99.9999999999999
cat__NICS산업분류_N45300.반도체_및_반도체장비,0.0,0.0,99.9999999999999
cat__NICS산업분류_N45204.사무용_전자제품,0.0,0.0,99.9999999999999
cat__NICS산업분류_N45202.기술하드웨어__스토리지_&_주변기기,0.0,0.0,99.9999999999999
cat__NICS산업분류_N45201.통신장비,0.0,0.0,99.9999999999999
cat__NICS산업분류_N45200.기술_하드웨어_및_장비,0.0,0.0,99.9999999999999
cat__NICS산업분류_N45102.IT서비스,0.0,0.0,99.9999999999999
cat__NICS산업분류_N45101.인터넷소프트웨어_및_서비스,0.0,0.0,99.9999999999999
missing__missingindicator_부채비율,0.0,0.0,99.9999999999999
missing__missingindicator_총자본회전율,0.0,0.0,99.9999999999999
cat__주식업종_KGS02P.섬유_의복,0.0,0.0,99.9999999999999
cat__Scope3보고추정구분_외삽값,0.0,0.0,99.9999999999999
cat__Scope3보고추정구분_산출값,0.0,0.0,99.9999999999999
cat__Scope3보고추정구분_보고값,0.0,0.0,99.9999999999999
cat__Scope3보고추정구분_반려됨,0.0,0.0,99.9999999999999
cat__Scope3자료출처_Value_summed_up_from_data_provided_in_CDP,0.0,0.0,99.9999999999999
cat__Scope3자료출처_Value_derived_from_data_provided_in_Environmental/CSR,0.0,0.0,99.9999999999999
cat__Scope3자료출처_Value_derived_from_data_provided_in_CDP,0.0,0.0,99.9999999999999
cat__Scope3자료출처_Extrapolated_from_prior_year,0.0,0.0,99.9999999999999
cat__Scope3자료출처_Exact_Value_from_CDP,0.0,0.0,99.9999999999999
missing__missingindicator_매출액순이익율,0.0,0.0,99.9999999999999
missing__missingindicator_EBITDA대매출액,0.0,0.0,99.9999999999999
cat__NICS산업분류_N40401.부동산,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_M73200.전문_디자인업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_M72120.엔지니어링_서비스업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_M72110.건축_및_조경_설계_서비스업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_M71310.광고_대행업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_M70110.자연과학_연구개발업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_L68120.부동산_개발_및_공급업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J63990.그_외_기타_정보_서비스업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J63120.포털_및_기타_인터넷_정보_매개_서비스업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J63110.자료_처리__호스팅_및_관련_서비스업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J62020.컴퓨터_시스템_통합_자문__구축_및_관리업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J62010.컴퓨터_프로그래밍_서비스업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J61290.기타_전기_통신업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J61220.무선_및_위성_통신업,0.0,0.0,99.9999999999999
cat__Scope1자료출처_Value_derived_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J60210.지상파_방송업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J59200.오디오물_출판_및_원판_녹음업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J59140.영화_및_비디오물_상영업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J59130.영화__비디오물_및_방송_프로그램_배급업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J59110.영화__비디오물_및_방송_프로그램_제작업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_J58110.서적_출판업,0.0,0.0,99.9999999999999
cat__KSIC세분류_11차_I56130.기관_구내식당업,0.0,0.0,99.9999999999999
