연도,Trucost기업ID,Trucost기업명,Trucost기업유형,Trucost설립국가,Trucost산업,종목코드,종목명,업체명,대표자,시장구분,NICS산업분류,주식업종,KSIC대분류_11차,KSIC중분류_11차,KSIC소분류_11차,KSIC세분류_11차,Scope1직접배출량_tCO2e,Scope1자료출처,Scope1보고추정구분,Scope2사업장간접배출량_tCO2e,Scope2사업장간접자료출처,Scope2사업장간접보고추정구분,Scope3협력사간접배출량_tCO2e,Scope3자료출처,Scope3보고추정구분,총매출_백만USD,온실가스직접외부비용_백만USD,매출대비온실가스직접외부비용비율_pct,자산총계_연결,부채와자본총계_연결,유동자산계_연결,비유동자산계_연결,현금및현금성자산_연결,매출채권_연결,재고자산계_연결,유형자산계_연결,무형자산계_연결,부채총계_연결,유동부채계_연결,비유동부채계_연결,매입채무_연결,자본총계_연결,자본금_연결,지배기업소유주지분_연결,수익_연결,총수익_연결,매출원가_연결,매출총이익손실_연결,판매비와관리비_연결,영업이익손실_연결,이자수익_연결,이자비용_연결,법인세비용차감전계속영업이익손실_연결,당기순이익지배기업지분_연결,EBITDA,영업활동으로인한현금흐름_연결,유형자산_투자부동산감가상각비_연결,무형자산상각비_연결,유무형리스자산의증가_연결,기말종가,기말종가수정,기말시가총액,기말시가총액_보통주우선주,평균시가총액,평균시가총액_보통주우선주,상장주식수_보통주,기말발행주식수_보통주,변동성,기부금_원,기부금_출처,평균근속월수,연간급여총액,종업원평균급여,고용형태별직원수-정규직,고용형태별직원수-병역특례,고용형태별직원수-인턴직,고용형태별직원수-계약직,고용형태별직원수-파견직,고용형태별직원수-위촉직,고용형태별직원수-프리랜서,인건비,종업원수증가율,종업원1인당인건비,종업원1인당인건비증가율,노동생산성,노동소득분배율,자본집약도_종업원1인당,배출권_사전할당량,배출권_추가할당량,배출권_인증배출량_tCO2eq,배출권_에너지사용량_TJ,배출권_할당취소량,배출권_이월량,배출권_차입량,배출권_상쇄량,배출권_시장총수량,ESG등급,환경등급,사회등급,지배구조등급
2020,1570443,"KC Co., Ltd.",Public Company,South Korea,Semiconductors and Semiconductor Equipment,A029460,케이씨,(주)케이씨,고상걸/권홍빈,코스피,N45301.반도체 및 반도체장비,KGS19P.의료정밀,C00000.제조업(10~34),"C27000.의료, 정밀, 광학 기기 및 시계 제조업","C27200.측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업","C27210.측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업",11276.844,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,8475.635,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,91264.407,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,488.586399902283,0.449,0.092,873399000000.0,873399000000.0,434905000000.0,438494000000.0,143255000000.0,44688240000.0,15944794000.0,94363547000.0,8304726000.0,214407000000.0,127271000000.0,87136578000.0,42482910000.0,658991000000.0,6777022000.0,592458000000.0,576366000000.0,576366000000.0,456570000000.0,119796000000.0,43724893000.0,76070897000.0,1876909000.0,480065000.0,83113797000.0,47905557000.0,46768434000.0,46197669000.0,7674407000.0,694382000.0,25074310000.0,27650.0,27650.0,374769000000.0,374769000000.0,271650000000.0,374769000000.0,13554044.0,13554044.0,0.51858026,,missing,49,9495000000,55000000,0,,,0,,,,,0.22689076,,0,,,3665360.7,148828,0,142704,2069,,,,,553702842,B+,B,B,B+
2020,2444464,"sindoh Co.,Ltd.",Public Company,South Korea,"Technology Hardware, Storage and Peripherals",A029530,신도리코,(주)신도리코,서동규,코스피,N45204.사무용 전자제품,"KGS09P.전기,전자",C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,C29100.일반 목적용 기계 제조업,C29180.사무용 기계 및 장비 제조업,4853.413,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,7815.397,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,50393.426,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,284.69749997153,0.193,0.068,916234000000.0,916234000000.0,746933000000.0,169301000000.0,159179000000.0,50396016000.0,62646111000.0,121291000000.0,172551000.0,67712532000.0,57277717000.0,10434815000.0,33334306000.0,848522000000.0,50400145000.0,848522000000.0,335846000000.0,335846000000.0,256401000000.0,79444901000.0,94063215000.0,-14618313000.0,10119573000.0,92032000.0,-17106383000.0,-13416107000.0,-2052937000.0,-7265087000.0,15295999000.0,110925000.0,2781688000.0,26500.0,26500.0,267121000000.0,267121000000.0,263969000000.0,267121000000.0,10080029.0,10080029.0,0.39154071,15500000,xml_table,181,32431000000,57000000,0,,,0,,,,,-0.2867036,,0,,,1786402.36,,,,,,,,,553702842,B,B,B+,B
2020,4149428,Cheil Worldwide Inc.,Public Company,South Korea,Media,A030000,제일기획,(주)제일기획,김종현,코스피,N25401.미디어,,"M00000.전문, 과학 및 기술 서비스업(70~73)",M71000.전문 서비스업,M71300.광고업,M71310.광고 대행업,17515.434,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,28432.011,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,98240.796,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,2329.418009008225,0.697,0.03,2242460000000.0,2242460000000.0,1742270000000.0,500194000000.0,370171000000.0,1010190000000.0,37859344000.0,214194000000.0,165570000000.0,1226930000000.0,1063890000000.0,163040000000.0,536766000000.0,1015530000000.0,23008245000.0,1007540000000.0,2747920000000.0,2747920000000.0,1643470000000.0,1104460000000.0,899539000000.0,204917000000.0,6995918000.0,5857412000.0,196897000000.0,157400000000.0,92368602000.0,219475000000.0,58386089000.0,13789372000.0,16604887000.0,20600.0,20600.0,2369850000000.0,2369850000000.0,2206500000000.0,2369850000000.0,115041225.0,115041225.0,0.47813587,1490557000,xml_table,125,1.43313E+11,107000000,0,,,0,,,,,-0.03285714,,0,,,915481.47,,,,,,,,,553702842,B+,D,A,B+
2020,9463709,"NICE Information Service Co., Ltd.",Public Company,South Korea,Professional Services,A030190,NICE평가정보,나이스평가정보(주),김종윤,코스피,N20201.상업서비스와 공급품,,J00000.정보통신업(58~63),J63000.정보서비스업,J63900.기타 정보 서비스업,J63990.그 외 기타 정보 서비스업,2688.457,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,4860.698,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,17003.319,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,378.079885231436,0.107,0.028,368804000000.0,368804000000.0,201360000000.0,167444000000.0,113391000000.0,33413868000.0,,53058573000.0,26518820000.0,110002000000.0,95590905000.0,14411330000.0,,258801000000.0,30357410000.0,258801000000.0,446006000000.0,446006000000.0,,446006000000.0,383287000000.0,62718417000.0,1331873000.0,467393000.0,61171483000.0,47176004000.0,76613197000.0,74770069000.0,14175432000.0,5710563000.0,7078800000.0,24800.0,24800.0,1505730000000.0,1505730000000.0,1118450000000.0,1118450000000.0,60714820.0,60714820.0,0.58151861,,missing,84,65888000000,74000000,0,,,0,,,,,0.12155592,,0,,,481137.93,,,,,,,,,553702842,B,D,B,B
2020,416000,KT Corporation,Public Company,South Korea,Diversified Telecommunication Services,A030200,KT,(주)케이티,박윤영,코스피,N50101.다양한 전기통신 서비스,KGS21P.통신업,J00000.정보통신업(58~63),J61000.우편 및 통신업,J61200.전기 통신업,J61220.무선 및 위성 통신업,39170.015,Exact Value from CDP,보고값,1185659.0,Value derived from data provided in CDP,산출값,958648.528,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,20274.198227999343,1.558,0.008,33662500000000.0,33662500000000.0,11154200000000.0,22508400000000.0,2634620000000.0,3056130000000.0,534636000000.0,15423300000000.0,2161260000000.0,18111100000000.0,9192470000000.0,8918640000000.0,1239720000000.0,15551400000000.0,1564500000000.0,14011400000000.0,23916700000000.0,23916700000000.0,8983390000000.0,14933300000000.0,13749200000000.0,1184110000000.0,270571000000.0,263579000000.0,975056000000.0,658025000000.0,4144350000000.0,4739830000000.0,3039480000000.0,628154000000.0,3724480000000.0,24000.0,24000.0,6266680000000.0,6266680000000.0,6193770000000.0,6266680000000.0,261111808.0,261111808.0,0.26727038,20745000000,xml_table,266,1.91189E+12,84500000,0,,,0,,,,,-0.02759747,,0,,,1243105.65,1028436,316667,1221706,24967,,,,,553702842,A+,A,A,A+
2020,765154,Hancom Inc.,Public Company,South Korea,Software,A030520,한글과컴퓨터,(주)한글과컴퓨터,변성준/김연수,코스닥,N45103.소프트웨어,,J00000.정보통신업(58~63),J58000.출판업,J58200.소프트웨어 개발 및 공급업,J58220.시스템ㆍ응용 소프트웨어 개발 및 공급업,3682.319,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,3055.324,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,26602.76,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,340.240786675483,0.147,0.043,722343000000.0,722343000000.0,287477000000.0,434866000000.0,91490278000.0,47095912000.0,60548519000.0,103272000000.0,244350000000.0,269802000000.0,175023000000.0,94778571000.0,18818226000.0,452542000000.0,12948784000.0,268658000000.0,401369000000.0,401369000000.0,193963000000.0,207406000000.0,139191000000.0,68214218000.0,1911058000.0,8874915000.0,59651861000.0,37096652000.0,42883623000.0,67176335000.0,11631402000.0,16145870000.0,31941866000.0,18850.0,18850.0,463247000000.0,463247000000.0,358275000000.0,463247000000.0,24575454.0,24575454.0,0.57027647,1001784000,xml_table,90,30327000000,70500000,0,,,0,,,,,0.01526718,64760.19,0.0801958,151749.83,42.68,754185.74,,,,,,,,,553702842,,,,
2020,9833116,"Wonik Holdings Co.,Ltd.",Public Company,South Korea,Semiconductors and Semiconductor Equipment,A030530,원익홀딩스,(주)원익홀딩스,조남성/장성대,코스닥,N20106.기계,QGS13P.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,C20100.기초 화학물질 제조업,C20120.기초 무기화학 물질 제조업,70656.781,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,110779.733,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,99857.792,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,547.585399945242,2.811,0.513,1650670000000.0,1650670000000.0,392040000000.0,1258630000000.0,88269004000.0,55875714000.0,145499000000.0,402936000000.0,103179000000.0,507305000000.0,355750000000.0,151554000000.0,38018436000.0,1143360000000.0,38618991000.0,856954000000.0,645965000000.0,645965000000.0,474557000000.0,171407000000.0,84703558000.0,86703656000.0,917228000.0,4543238000.0,118558000000.0,78646826000.0,45815131000.0,110545000000.0,30741663000.0,794356000.0,83125662000.0,6340.0,6340.0,489689000000.0,489689000000.0,364219000000.0,489689000000.0,77237981.0,77237981.0,0.56802786,459387000,xml_table,47,26506000000,58000000,0,,,0,,,,,0.1260745,91362.67,0.04969764,212209.13,43.05,1967674.7,,,,,,,,,553702842,,,,
2020,5536765,"SAMT Co., Ltd.",Public Company,South Korea,"Electronic Equipment, Instruments and Components",A031330,에스에이엠티,(주)에스에이엠티,박두진,코스닥,N45301.반도체 및 반도체장비,,G00000.도매 및 소매업(45~47),G46000.도매 및 상품 중개업,G46500.기계장비 및 관련 물품 도매업,G46590.기타 기계 및 장비 도매업,25022.492,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,16079.044,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,41710.122,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1051.5387,0.996,0.095,346217000000.0,346217000000.0,231298000000.0,114919000000.0,6486859000.0,122264000000.0,84636967000.0,15387922000.0,3466199000.0,91656709000.0,88013138000.0,3643571000.0,58680643000.0,254560000000.0,49997534000.0,254560000000.0,1240460000000.0,1240460000000.0,1187760000000.0,52694819000.0,18550207000.0,34144612000.0,322622000.0,1401634000.0,45305562000.0,43362341000.0,35090218000.0,13029620000.0,945606000.0,,1705770000.0,2420.0,2420.0,241988000000.0,241988000000.0,217955000000.0,241988000000.0,99995067.0,99995067.0,0.42952753,6095000,xml_table,120,5827000000,57250000,0,,,0,,,,,0.01098901,,0,,,2881592.03,,,,,,,,,553702842,,,,
2020,5851985,"Shinsegae International Co., Ltd.",Public Company,South Korea,Specialty Retail,A031430,신세계인터내셔날,(주)신세계인터내셔날,김덕주/서민성/이승민,코스피,N25500.소매,KGS11P.유통업,G00000.도매 및 소매업(45~47),G47000.소매업,"G47400.섬유, 의복, 신발 및 가죽제품 소매업",G47410.의복 소매업,31867.526,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,20520.454,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,215602.625,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1123.628355996443,1.269,0.113,1147450000000.0,1147450000000.0,426786000000.0,720668000000.0,26746086000.0,93634455000.0,253739000000.0,449237000000.0,67002429000.0,506238000000.0,300185000000.0,206052000000.0,37739570000.0,641217000000.0,35700000000.0,639130000000.0,1325500000000.0,1332880000000.0,581666000000.0,743834000000.0,710069000000.0,33764332000.0,1060572000.0,5508910000.0,53005993000.0,50917136000.0,97454702000.0,104572000000.0,58223706000.0,5832130000.0,46611956000.0,161500.0,32300.0,1153110000000.0,1153110000000.0,1263590000000.0,1153110000000.0,7140000.0,7140000.0,0.44322742,,missing,94,89286000000,67500000,0,,,0,,,,,0.05948216,,0,,,684209,,,,,,,,,553702842,A,B,A,A
2020,12189326,SHINSEGAE FOOD Inc.,Public Company,South Korea,"Hotels, Restaurants and Leisure",A031440,신세계푸드,(주)신세계푸드,임형섭,코스피,"N25301.호텔, 레스토랑, 레저",,I00000.숙박 및 음식점업(55~56),I56000.음식점 및 주점업,I56100.음식점업,I56130.기관 구내식당업,22483.587,Disclosure rejected as data does not cover consolidated operations,반려됨,37190.139,Disclosure rejected as data does not cover consolidated operations,반려됨,142308.303,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1051.36370003571,0.895,0.085,887205000000.0,887205000000.0,247073000000.0,640132000000.0,20751579000.0,112446000000.0,84889045000.0,433437000000.0,61016858000.0,603925000000.0,246738000000.0,357187000000.0,42385038000.0,283280000000.0,19362400000.0,283280000000.0,1240250000000.0,1240250000000.0,1080430000000.0,159825000000.0,152084000000.0,7740551000.0,2576533000.0,9969858000.0,-26847973000.0,-21984369000.0,65753990000.0,62808856000.0,56594912000.0,1922215000.0,33280709000.0,65300.0,65300.0,252873000000.0,252873000000.0,223319000000.0,252873000000.0,3872480.0,3872480.0,0.34866482,,missing,55,1.45978E+11,33500000,0,,,0,,,,,-0.12644811,53420.55,0.07516973,75243.26,71,226266.89,,,,,,,,,553702842,B+,B,B+,B+
2020,20358564,PSK HOLDINGS Inc.,Public Company,South Korea,Semiconductors and Semiconductor Equipment,A031980,피에스케이홀딩스,피에스케이홀딩스(주),박경수,코스닥,N45301.반도체 및 반도체장비,QGS16P.기계·장비,C00000.제조업(10~34),C29000.기타 기계 및 장비 제조업,C29200.특수 목적용 기계 제조업,C29270.반도체 및 디스플레이 제조용 기계 제조업,642.596,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,677.172,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,4883.687,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,33.716783428955,0.026,0.076,239229000000.0,239229000000.0,93239081000.0,145990000000.0,34965204000.0,8019991000.0,11661252000.0,21952993000.0,16167953000.0,41723577000.0,18093641000.0,23629937000.0,1064150000.0,197505000000.0,10781198000.0,197505000000.0,39774310000.0,39774310000.0,18364207000.0,21410103000.0,23874198000.0,-2464096000.0,788042000.0,192369000.0,57392066000.0,59201748000.0,1559593000.0,9833580000.0,2029621000.0,2820116000.0,5319164000.0,8300.0,8300.0,178968000000.0,178968000000.0,138950000000.0,178968000000.0,21562395.0,21562395.0,0.41480798,4504000,xml_table,76,4901000000,62500000,0,,,0,,,,,0.43636364,,0,,,1882283.09,,,,,,,,,553702842,,,,
2020,20361796,"TJ media Co., Ltd.",Public Company,South Korea,Household Durables,A032540,TJ미디어,티제이미디어(주),윤나라,코스닥,N25202.레저용 제품,QGS17P.일반전기전자,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",C26500.영상 및 음향 기기 제조업,"C26510.텔레비전, 비디오 및 기타 영상 기기 제조업",1324.455,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,593.706,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,8463.579,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,47.1561,0.053,0.112,105800000000.0,105800000000.0,33443370000.0,72356145000.0,13875848000.0,3024550000.0,14397493000.0,63863558000.0,3242949000.0,29044176000.0,15431510000.0,13612666000.0,1074932000.0,76755339000.0,6965805000.0,76745634000.0,55628186000.0,55628186000.0,42567037000.0,13061149000.0,15777553000.0,-2716404000.0,33692000.0,340638000.0,-2700285000.0,-2458453000.0,-161137000.0,467140000.0,1877342000.0,1123113000.0,773130000.0,3100.0,3100.0,43187987900.0,43187987900.0,40619347491.0,43187987900.0,13931609.0,13931609.0,0.33278702,2000000,xml_table,126,8172000000,40500000,0,,,0,,,,,-0.19823789,,0,,,569340.12,,,,,,,,,553702842,,,,
2020,13402454,GC MediAI Corporation,Public Company,South Korea,Health Care Technology,A032620,GC메디아이,(주)GC메디아이,김진태,코스닥,N45103.소프트웨어,,J00000.정보통신업(58~63),J58000.출판업,J58200.소프트웨어 개발 및 공급업,J58220.시스템ㆍ응용 소프트웨어 개발 및 공급업,958.434,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,850.805,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,3852.913,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,91.398196420662,0.038,0.042,154158000000.0,154158000000.0,105998000000.0,48159889000.0,40951805000.0,22542430000.0,3928847000.0,10462308000.0,21806468000.0,44693386000.0,33794762000.0,10898624000.0,3397123000.0,109465000000.0,26098570000.0,106525000000.0,104804000000.0,104804000000.0,48401658000.0,56402204000.0,43585496000.0,12816707000.0,324343000.0,59934000.0,8636173000.0,6234241000.0,12033252000.0,11764838000.0,1221656000.0,1125422000.0,2937799000.0,9600.0,9600.0,501093000000.0,501093000000.0,460070000000.0,501093000000.0,52197139.0,52197139.0,0.75771203,48000000,xml_table,102,14054000000,50400000,0,,,0,,,,,0.05836576,61944.56,-0.05689845,127691.86,48.51,532472.25,,,,,,,,,553702842,,,,
2020,5472053,LG Uplus Corp.,Public Company,South Korea,Diversified Telecommunication Services,A032640,LG유플러스,(주)LG유플러스,홍범식,코스피,N50102.무선 전기통신 서비스,KGS21P.통신업,J00000.정보통신업(58~63),J61000.우편 및 통신업,J61200.전기 통신업,J61220.무선 및 위성 통신업,8258.0,Exact Value from CDP,보고값,1284530.0,Value derived from data provided in CDP,산출값,565250.271,Value derived from data provided in CDP,산출값,11374.1454,0.329,0.003,18350200000000.0,18350200000000.0,4950900000000.0,13399300000000.0,726179000000.0,1855720000000.0,284077000000.0,9949810000000.0,1540660000000.0,10699000000000.0,4328340000000.0,6370640000000.0,73752000000.0,7651210000000.0,2573970000000.0,7374860000000.0,13417600000000.0,13417600000000.0,2980410000000.0,10437200000000.0,9551070000000.0,886151000000.0,51218000000.0,67615000000.0,373347000000.0,466764000000.0,2996120000000.0,2548550000000.0,2026040000000.0,344439000000.0,2973250000000.0,11750.0,11750.0,5130180000000.0,5130180000000.0,5368560000000.0,5130180000000.0,436611361.0,436611361.0,0.33032912,7069000000,xml_table,104,8.29041E+11,72500000,0,,,0,,,,,-0.03626797,,0,,,1661707.08,986181,394960,1292761,26610,4312,,,,553702842,B,B+,B+,B
2020,7962024,"BIT Computer Co., Ltd",Public Company,South Korea,Health Care Technology,A032850,비트컴퓨터,(주)비트컴퓨터,조현정/전진옥,코스닥,N45103.소프트웨어,,J00000.정보통신업(58~63),J58000.출판업,J58200.소프트웨어 개발 및 공급업,J58220.시스템ㆍ응용 소프트웨어 개발 및 공급업,252.309,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,248.289,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1254.125,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,31.604499993679,0.01,0.032,70885687000.0,70885687000.0,21216141000.0,49669545000.0,8895328000.0,3418316000.0,366082000.0,17486213000.0,7841076000.0,15957311000.0,10244613000.0,5712698000.0,1834761000.0,54928376000.0,8311647000.0,54753878000.0,38010553000.0,38010553000.0,26540634000.0,11469919000.0,5827278000.0,5642641000.0,155689000.0,194302000.0,8072623000.0,6510474000.0,7122316000.0,10380667000.0,1391931000.0,268751000.0,1322174000.0,11100.0,11100.0,184519000000.0,184519000000.0,159238000000.0,184519000000.0,16623293.0,16623293.0,0.88510911,12150000,xml_table,105,6446000000,45500000,0,,,0,,,,,0.14814815,49353.75,-0.07836806,116139.78,42.5,428611.62,,,,,,,,,553702842,,,,
2020,2414273,"MK Electron Co., Ltd.",Public Company,South Korea,Semiconductors and Semiconductor Equipment,A033160,엠케이전자,엠케이전자(주),현기진,코스닥,N45301.반도체 및 반도체장비,QGS17P.일반전기전자,C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",C26200.전자 부품 제조업,C26290.기타 전자 부품 제조업,46768.084,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,29961.188,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,111374.473,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,742.3828,1.861,0.251,1982880000000.0,1982880000000.0,243868000000.0,213584000000.0,29876860000.0,128437000000.0,67577125000.0,51709021000.0,107035000000.0,1065030000000.0,361808000000.0,81679317000.0,28215566000.0,917844000000.0,10903845000.0,352206000000.0,875759000000.0,875759000000.0,744834000000.0,130925000000.0,19913989000.0,111011000000.0,992819000.0,12347789000.0,118339000000.0,27676563000.0,15159247000.0,330492000000.0,12721171000.0,962997000.0,9519715000.0,10550.0,10550.0,230071000000.0,230071000000.0,188283000000.0,230071000000.0,21807689.0,21807689.0,0.51966138,1460000000,xml_table,106,15138000000,48500000,0,,,0,,,,,0.03663004,,0,,,1065055.89,,,,,,,,,553702842,,,,
2020,9549245,"Jahwa Electronics. Co., Ltd",Public Company,South Korea,"Electronic Equipment, Instruments and Components",A033240,자화전자,자화전자(주),김상면/김찬용,코스피,"N45203.전자장비와 기기, 부품","KGS09P.전기,전자",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",C26200.전자 부품 제조업,C26290.기타 전자 부품 제조업,539.0,Value derived from data provided in CDP,산출값,28659.0,Value derived from data provided in CDP,산출값,40642.067,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,254.892656465159,0.021,0.008,355988000000.0,355988000000.0,197815000000.0,158173000000.0,39912618000.0,63694325000.0,30103075000.0,104114000000.0,1737310000.0,83535079000.0,66459480000.0,17075598000.0,16468302000.0,272453000000.0,8950000000.0,272453000000.0,300687000000.0,300687000000.0,273254000000.0,27432601000.0,46748192000.0,-19315591000.0,1100086000.0,461045000.0,-7479618000.0,-6339578000.0,-4379734000.0,-25876637000.0,28946779000.0,461452000.0,20837838000.0,22800.0,22800.0,408120000000.0,408120000000.0,195019000000.0,408120000000.0,17900000.0,17900000.0,0.66051517,,missing,86,24360000000,42500000,0,,,0,,,,,-0.08073394,37725.66,0.07501247,35125.49,107.4,678918.3,,,,,,,,,553702842,B,B,B+,B
2020,98791637,"LOGEN Co., Ltd.",Public Company,South Korea,Air Freight and Logistics,A033290,로젠,로젠(주),최용석/김동주,코스닥,N25200.내구소비재 및 의류,,G00000.도매 및 소매업(45~47),G47000.소매업,"G47400.섬유, 의복, 신발 및 가죽제품 소매업",,10525.001,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,11556.252,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,41160.333,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,361.478199963852,0.419,0.116,433389000000.0,433389000000.0,209317000000.0,224071000000.0,20282028000.0,33130444000.0,102915000000.0,82832426000.0,10371930000.0,95494225000.0,60849363000.0,34644862000.0,14648989000.0,337895000000.0,46532199000.0,334890000000.0,426421000000.0,426421000000.0,191365000000.0,235056000000.0,153624000000.0,81432583000.0,1370212000.0,406972000.0,96336446000.0,71569192000.0,58585703000.0,38410223000.0,3811494000.0,228574000.0,24391957000.0,5670.0,5670.0,501796000000.0,501796000000.0,504058000000.0,501796000000.0,88500234.0,88500234.0,0.46979231,2384705240,fs_api,204,20435000000,38000000,0,,,0,,,,,0.055666,,0,,,708118.64,,,,,,,,,553702842,C,C,B,C
2020,20502313,"Dongsung FineTec Co., Ltd.",Public Company,South Korea,Chemicals,A033500,동성화인텍,(주)동성화인텍,최용석,코스닥,N15101.화학,QGS13P.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,C20200.합성고무 및 플라스틱 물질 제조업,C20200.합성고무 및 플라스틱 물질 제조업,26967.561,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,15015.942,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,109134.818,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,328.896387119753,1.073,0.326,246498000000.0,246498000000.0,128036000000.0,118462000000.0,23692777000.0,22178478000.0,74223323000.0,113010000000.0,476613000.0,136729000000.0,124872000000.0,11857798000.0,27833150000.0,109768000000.0,14076767000.0,109768000000.0,387986000000.0,387986000000.0,316995000000.0,70990522000.0,39014976000.0,31975546000.0,157341000.0,1716839000.0,22540446000.0,21277787000.0,52311179000.0,62151912000.0,7040464000.0,129078000.0,7467236000.0,11750.0,11750.0,323049000000.0,323049000000.0,259457000000.0,323049000000.0,27493533.0,27493533.0,0.57201264,,missing,95,26471000000,48750000,0,,,0,,,,,0.06013363,,0,,,531915.06,,,,,,,,,553702842,,,,
2020,12721849,"Sjg Sejong Co.,Ltd",Public Company,South Korea,Automobile Components,A033530,SJG세종,에스제이지세종(주),이동원/옥현근,코스피,N25101.자동차 부품,KGS10P.운수장비,C00000.제조업(10~34),C30000.자동차 및 트레일러 제조업,C30300.자동차 신품 부품 제조업,C30390.자동차용 기타 신품 부품 제조업,11978.765,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,22344.446,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,371701.602,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1002.6399,0.477,0.048,1158750000000.0,1158750000000.0,699268000000.0,459482000000.0,108425000000.0,282939000000.0,229810000000.0,326949000000.0,40311081000.0,770626000000.0,671905000000.0,98721350000.0,333932000000.0,388125000000.0,13882548000.0,387405000000.0,1182770000000.0,1182770000000.0,1067700000000.0,115074000000.0,121240000000.0,-6166003000.0,4412859000.0,9010279000.0,-20106189000.0,-17837383000.0,4078890000.0,34462644000.0,56041132000.0,7802570000.0,115114000000.0,9230.0,9230.0,256272000000.0,256272000000.0,155970000000.0,256272000000.0,27765096.0,27765096.0,0.75233277,15705000,xml_table,253,51741000000,49500000,0,,,0,,,,,-0.02216749,79705.11,-0.04835628,87784.87,90.8,778052,,,,,,,,,553702842,C,B,B+,C
