Feature,Interaction Features,Contribution Importance
직전종사상지위_1,디지털대응_2,1.2472010088612448e-05
직전종사상지위_1,임차형태_4,4.056541613910434e-06
직전종사상지위_1,임차형태_6,2.1714865813778205e-06
창업과정어려움_기술확보,창업준비활동_동종업종종사경험,0.013086257821136524
창업과정어려움_기술확보,연간매출액,0.012684177046388287
창업과정어려움_기술확보,창업과정어려움_인력확보,0.010334724456201821
창업과정어려움_기술확보,경영애로사항_2,0.008873196504217244
창업과정어려움_기술확보,창업준비활동중요성_창업교육,0.008029345841749608
창업과정어려움_기술확보,디지털대응_3,0.007309629997809331
창업과정어려움_기술확보,창업준비기간,0.005846748446707318
창업과정어려움_기술확보,정부지원경험_1,0.005763126705944528
창업과정어려움_기술확보,창업동기_2,0.005164043049215367
창업과정어려움_기술확보,총창업비용,0.005098604674200532
창업과정어려움_기술확보,부채현황,0.004821493065265363
창업과정어려움_기술확보,연도,0.0044709364099859185
창업과정어려움_기술확보,창업과정어려움_행정절차,0.00443341002770631
창업과정어려움_기술확보,경영애로사항_1,0.004373685100799673
창업과정어려움_기술확보,경영애로사항_3,0.0042905716843847615
창업과정어려움_기술확보,창업준비활동중요성_사업계획서작성,0.004255133843826459
창업과정어려움_기술확보,창업과정어려움_경영방법,0.004233912448714851
창업과정어려움_기술확보,창업과정어려움_업종선택,0.004022577693817831
창업과정어려움_기술확보,총종사자,0.003974849163719342
창업과정어려움_기술확보,임차형태_7,0.0039227625195430976
창업과정어려움_기술확보,창업동기_3,0.0036300536256121015
창업과정어려움_기술확보,창업과정어려움_입지선정,0.003320504565255694
창업과정어려움_기술확보,직전종사상지위_3,0.0030200840633902507
창업과정어려움_기술확보,창업준비활동중요성_동종업종종사경험,0.002974324517289483
창업과정어려움_기술확보,임차형태_1,0.0024551428442235756
창업과정어려움_기술확보,사업장이전경험,0.002380119608292139
창업과정어려움_기술확보,창업횟수,0.002154998037304986
창업과정어려움_기술확보,창업과정어려움_자금조달,0.002041569925828773
창업과정어려움_기술확보,창업준비활동중요성_시장조사,0.002033384301978872
창업과정어려움_기술확보,창업준비활동_사업계획서작성,0.0018344841154957863
창업과정어려움_기술확보,디지털대응_응답여부,0.0016903665132784467
창업과정어려움_기술확보,경영애로사항_8,0.0016013663688036175
창업과정어려움_기술확보,경영애로사항_5,0.0014254040747378135
창업과정어려움_기술확보,프랜차이즈가맹점여부,0.0014180810685927377
창업과정어려움_기술확보,경영애로사항_7,0.0013910626754292533
창업과정어려움_기술확보,직전종사상지위_2,0.0013684333084195374
창업과정어려움_기술확보,경영애로사항_4,0.0012190382374296569
창업과정어려움_기술확보,창업동기_1,0.0010501364385689781
창업과정어려움_기술확보,직전종사상지위_1,0.0009999666704641626
창업과정어려움_기술확보,경영애로사항_6,0.0009021025579540337
창업과정어려움_기술확보,창업준비활동_창업교육,0.00089100428167766
창업과정어려움_기술확보,경영애로사항_9,0.0008627662421889798
창업과정어려움_기술확보,직전종사상지위_4,0.0008383239811272234
창업과정어려움_기술확보,정부지원경험_2,0.0006996657173093514
창업과정어려움_기술확보,창업동기_4,0.0005602736045712966
창업과정어려움_기술확보,창업준비활동_시장조사,0.0005249148091271819
창업과정어려움_기술확보,임차형태_5,0.0005241663263356365
창업과정어려움_기술확보,디지털대응_6,0.0004688515506151815
창업과정어려움_기술확보,임차형태_2,0.0003867725631962225
창업과정어려움_기술확보,디지털대응_5,0.00032119638045821435
창업과정어려움_기술확보,디지털대응_2,0.0002928061498234986
창업과정어려움_기술확보,임차형태_6,0.00027550525202130183
창업과정어려움_기술확보,정부지원경험_3,0.0002487149326964371
창업과정어려움_기술확보,디지털대응_1,0.00023482983083898006
창업과정어려움_기술확보,임차형태_3,0.00016459051700585324
창업과정어려움_기술확보,디지털대응_4,0.0001009609944370061
총종사자,연간매출액,0.018589554871784784
총종사자,디지털대응_3,0.01742919635106117
총종사자,창업과정어려움_인력확보,0.01425426312460209
총종사자,창업동기_2,0.013716929514542595
총종사자,창업준비활동중요성_동종업종종사경험,0.012652612257210953
총종사자,연도,0.010576638351281892
총종사자,디지털대응_응답여부,0.010220331235298606
총종사자,부채현황,0.009966501008404176
총종사자,총창업비용,0.009890008887753713
총종사자,창업준비기간,0.009463155492118371
총종사자,창업과정어려움_행정절차,0.008341869096631422
총종사자,창업과정어려움_업종선택,0.007986243568875461
총종사자,창업과정어려움_경영방법,0.006473626396661262
총종사자,경영애로사항_2,0.0063861595644294925
총종사자,창업준비활동중요성_창업교육,0.00613373123845478
총종사자,정부지원경험_1,0.005991591704036518
총종사자,프랜차이즈가맹점여부,0.005789624042419953
총종사자,임차형태_1,0.0056161932329143235
총종사자,경영애로사항_1,0.005040609973829117
총종사자,창업준비활동중요성_사업계획서작성,0.004816813526298745
총종사자,창업준비활동_사업계획서작성,0.004788642480148406
총종사자,직전종사상지위_2,0.004573161543333154
총종사자,임차형태_7,0.004488793345152332
총종사자,창업과정어려움_입지선정,0.004390983108678157
총종사자,창업준비활동_동종업종종사경험,0.004217437775584148
총종사자,경영애로사항_3,0.004027408912684801
총종사자,창업과정어려움_기술확보,0.003974849163719341
총종사자,창업과정어려움_자금조달,0.0036725657287556054
총종사자,경영애로사항_4,0.003590529160037676
총종사자,직전종사상지위_1,0.0033569830849914913
총종사자,직전종사상지위_3,0.0031756670400768625
총종사자,창업준비활동중요성_시장조사,0.0027497918971080707
총종사자,창업동기_3,0.0023673934300304403
총종사자,사업장이전경험,0.0021503622992989414
총종사자,직전종사상지위_4,0.001976558561552997
총종사자,정부지원경험_2,0.001769349776014977
총종사자,창업횟수,0.0017093200059723943
총종사자,경영애로사항_6,0.0015220110699797668
총종사자,경영애로사항_5,0.0013565738705519988
총종사자,경영애로사항_9,0.0013115818615424457
총종사자,창업준비활동_시장조사,0.0012925132674849443
총종사자,디지털대응_5,0.0012079025267863884
총종사자,정부지원경험_3,0.0011918089520618171
총종사자,디지털대응_6,0.0010848512887277845
총종사자,임차형태_5,0.0009065175227460167
총종사자,경영애로사항_7,0.0009050516445664577
총종사자,임차형태_2,0.000848782111350974
총종사자,디지털대응_1,0.0007288868661964128
총종사자,창업준비활동_창업교육,0.0006578981277365698
총종사자,임차형태_3,0.0005108211013595403
총종사자,경영애로사항_8,0.0005010849408867965
총종사자,창업동기_1,0.0003925141428418317
총종사자,디지털대응_4,0.0003799511766582351
총종사자,디지털대응_2,0.00020019852777334923
총종사자,창업동기_4,0.00019354304314482033
총종사자,임차형태_6,3.836331686994947e-06
창업횟수,직전종사상지위_3,0.0957515109584701
창업횟수,직전종사상지위_4,0.03484160670697749
창업횟수,직전종사상지위_2,0.018085205858681716
창업횟수,직전종사상지위_1,0.013923813796734347
창업횟수,연도,0.010622590194749268
창업횟수,창업준비활동중요성_동종업종종사경험,0.009080338082275326
창업횟수,디지털대응_응답여부,0.00732749950454737
창업횟수,디지털대응_3,0.007094054251206376
창업횟수,창업과정어려움_인력확보,0.006804110206557167
창업횟수,사업장이전경험,0.004991885177654336
창업횟수,연간매출액,0.004551950948791489
창업횟수,경영애로사항_2,0.0034577319809457217
창업횟수,정부지원경험_1,0.0030243790032650772
창업횟수,부채현황,0.0028688575925312106
창업횟수,창업준비기간,0.0027661950132976724
창업횟수,창업과정어려움_업종선택,0.0025875761815809316
창업횟수,창업준비활동_동종업종종사경험,0.0023277808634480828
창업횟수,총창업비용,0.002297024573641551
창업횟수,창업과정어려움_기술확보,0.002154998037304986
창업횟수,창업과정어려움_경영방법,0.0019504943843961862
창업횟수,창업동기_2,0.0019073636013755674
창업횟수,창업준비활동중요성_창업교육,0.0017987878190283142
창업횟수,총종사자,0.001709320005972394
창업횟수,창업과정어려움_입지선정,0.001630749609451445
창업횟수,창업준비활동_사업계획서작성,0.0015583910444311147
창업횟수,경영애로사항_5,0.0014877308086360713
창업횟수,정부지원경험_2,0.0013251648126369633
창업횟수,임차형태_7,0.0013244011478890608
창업횟수,창업동기_3,0.0012980782420694758
창업횟수,창업준비활동중요성_시장조사,0.0012376443622629653
창업횟수,창업과정어려움_행정절차,0.0012366177198358834
창업횟수,임차형태_1,0.0011654469775500937
창업횟수,창업준비활동중요성_사업계획서작성,0.0011093120267212945
창업횟수,경영애로사항_3,0.0010837918678738303
창업횟수,경영애로사항_7,0.001063958524544925
창업횟수,프랜차이즈가맹점여부,0.0010352760465677415
창업횟수,창업준비활동_시장조사,0.0008971468166411508
창업횟수,창업과정어려움_자금조달,0.0008792723068262761
창업횟수,경영애로사항_1,0.0007348226760912238
창업횟수,경영애로사항_9,0.0006404423709008962
창업횟수,창업동기_1,0.0005866955787334888
창업횟수,임차형태_2,0.0005751801693160136
창업횟수,창업준비활동_창업교육,0.0005684677902180924
창업횟수,경영애로사항_6,0.0005090610375834217
창업횟수,임차형태_3,0.00047690805570966134
창업횟수,임차형태_5,0.00044588717516485713
창업횟수,경영애로사항_4,0.0002879385006907156
창업횟수,경영애로사항_8,0.0002775331583572098
창업횟수,정부지원경험_3,0.00026827194109817074
창업횟수,창업동기_4,0.00025467810820453126
창업횟수,디지털대응_1,0.00021735059605728483
창업횟수,디지털대응_5,0.00020910813030873194
창업횟수,디지털대응_4,0.00018094830653187018
창업횟수,디지털대응_2,0.00015254558894529802
창업횟수,디지털대응_6,4.198250685376442e-05
창업횟수,임차형태_6,1.571568086920922e-06
직전종사상지위_4,직전종사상지위_3,0.07637808517451695
직전종사상지위_4,창업횟수,0.03484160670697749
직전종사상지위_4,직전종사상지위_2,0.015359374030868704
직전종사상지위_4,직전종사상지위_1,0.01107569013083723
직전종사상지위_4,창업준비활동중요성_동종업종종사경험,0.007034064029328982
직전종사상지위_4,디지털대응_3,0.005762523476517854
직전종사상지위_4,경영애로사항_2,0.005188613441533074
직전종사상지위_4,연도,0.0038378633399482206
직전종사상지위_4,사업장이전경험,0.003748243387424979
직전종사상지위_4,연간매출액,0.003636530627827875
직전종사상지위_4,창업준비활동_동종업종종사경험,0.003473305778892953
직전종사상지위_4,부채현황,0.0031607618973911325
직전종사상지위_4,디지털대응_응답여부,0.002888343244178734
직전종사상지위_4,정부지원경험_1,0.002786660101459667
직전종사상지위_4,경영애로사항_3,0.0023808260637927666
직전종사상지위_4,창업동기_2,0.0022462881902321876
직전종사상지위_4,임차형태_7,0.0021496532348525446
직전종사상지위_4,총종사자,0.0019765585615529957
직전종사상지위_4,창업과정어려움_행정절차,0.00159017682989797
직전종사상지위_4,총창업비용,0.001357179274056527
직전종사상지위_4,임차형태_1,0.001293340402541773
직전종사상지위_4,경영애로사항_4,0.0012611381062068978
직전종사상지위_4,창업과정어려움_입지선정,0.0011237155587324745
직전종사상지위_4,창업준비활동_사업계획서작성,0.0009947866571438915
직전종사상지위_4,창업준비기간,0.0009343169006477719
직전종사상지위_4,창업준비활동중요성_시장조사,0.0009106053734497407
직전종사상지위_4,창업준비활동중요성_사업계획서작성,0.0008992884556014445
직전종사상지위_4,창업과정어려움_기술확보,0.0008383239811272233
직전종사상지위_4,창업과정어려움_업종선택,0.000810945930024335
직전종사상지위_4,창업과정어려움_자금조달,0.0008079639097093946
직전종사상지위_4,정부지원경험_2,0.0007566453135084521
직전종사상지위_4,경영애로사항_1,0.000754745525927246
직전종사상지위_4,창업준비활동_창업교육,0.0005955550759752975
직전종사상지위_4,경영애로사항_6,0.0005922522331483374
직전종사상지위_4,임차형태_5,0.0005359131914083964
직전종사상지위_4,창업동기_3,0.0005281724979595612
직전종사상지위_4,경영애로사항_5,0.0005078534291756305
직전종사상지위_4,경영애로사항_8,0.000490675946828562
직전종사상지위_4,창업과정어려움_인력확보,0.00048695127668390225
직전종사상지위_4,창업동기_1,0.0004514299969475404
직전종사상지위_4,창업과정어려움_경영방법,0.00041737297494767896
직전종사상지위_4,창업준비활동중요성_창업교육,0.00040072944059787145
직전종사상지위_4,경영애로사항_9,0.0003843939441039163
직전종사상지위_4,임차형태_2,0.0003086401349229224
직전종사상지위_4,창업준비활동_시장조사,0.0002490848983674364
직전종사상지위_4,경영애로사항_7,0.00024463470909961543
직전종사상지위_4,프랜차이즈가맹점여부,0.00017336906464874297
직전종사상지위_4,창업동기_4,0.00011371245480901312
직전종사상지위_4,디지털대응_4,0.00011195446662041058
직전종사상지위_4,디지털대응_5,0.00010355971481694625
직전종사상지위_4,디지털대응_1,7.599118738931366e-05
직전종사상지위_4,디지털대응_2,6.820530981294459e-05
직전종사상지위_4,정부지원경험_3,5.419361517031625e-05
직전종사상지위_4,임차형태_3,4.151161357508633e-05
직전종사상지위_4,임차형태_4,1.2011711790303721e-05
직전종사상지위_4,임차형태_6,1.6815277717268712e-07
사업장이전경험,경영애로사항_2,0.0162559761887097
사업장이전경험,직전종사상지위_3,0.015430660848741142
사업장이전경험,디지털대응_3,0.013691772136613826
사업장이전경험,경영애로사항_3,0.009380586623718034
사업장이전경험,직전종사상지위_2,0.00797191873106405
사업장이전경험,경영애로사항_1,0.00687139621124782
사업장이전경험,창업과정어려움_업종선택,0.00622987348335505
사업장이전경험,임차형태_7,0.006082960572592596
사업장이전경험,창업준비활동중요성_동종업종종사경험,0.005418919007825453
사업장이전경험,창업동기_2,0.005207420455989266
사업장이전경험,창업횟수,0.004991885177654335
사업장이전경험,창업과정어려움_행정절차,0.004937796637960042
사업장이전경험,연도,0.004641086939578715
사업장이전경험,창업과정어려움_경영방법,0.004144110257034478
사업장이전경험,직전종사상지위_4,0.0037482433874249784
사업장이전경험,직전종사상지위_1,0.0036040257737483565
사업장이전경험,경영애로사항_4,0.0030145550590268723
사업장이전경험,임차형태_1,0.0029349447972489115
사업장이전경험,창업준비기간,0.0027618082199513017
사업장이전경험,창업준비활동_동종업종종사경험,0.0027101203789884334
사업장이전경험,창업준비활동중요성_사업계획서작성,0.0026610676843815935
사업장이전경험,부채현황,0.0025770407357591178
사업장이전경험,창업과정어려움_기술확보,0.0023801196082921393
사업장이전경험,경영애로사항_5,0.002341231605001318
사업장이전경험,정부지원경험_2,0.002293984443665656
사업장이전경험,연간매출액,0.002153776241689102
사업장이전경험,총종사자,0.00215036229929894
사업장이전경험,창업과정어려움_자금조달,0.0021191145281052653
사업장이전경험,경영애로사항_9,0.0018907387488259833
사업장이전경험,창업과정어려움_인력확보,0.0018717117372375827
사업장이전경험,창업동기_3,0.001833711762090985
사업장이전경험,정부지원경험_1,0.001763352364740796
사업장이전경험,창업준비활동중요성_시장조사,0.0015491539089147973
사업장이전경험,창업준비활동_사업계획서작성,0.0014847479340000665
사업장이전경험,임차형태_2,0.0014339821330714732
사업장이전경험,창업준비활동_창업교육,0.0014175754029747906
사업장이전경험,임차형태_5,0.001360044410829608
사업장이전경험,경영애로사항_6,0.0013496877962616638
사업장이전경험,경영애로사항_7,0.001309720946173644
사업장이전경험,경영애로사항_8,0.0012860009790147695
사업장이전경험,디지털대응_응답여부,0.0010841986677008703
사업장이전경험,디지털대응_1,0.0009638874383979505
사업장이전경험,창업준비활동중요성_창업교육,0.0008979486405332135
사업장이전경험,창업과정어려움_입지선정,0.0007327214752794423
사업장이전경험,창업동기_1,0.0007278117245197001
사업장이전경험,창업준비활동_시장조사,0.0007137725764667055
사업장이전경험,디지털대응_5,0.0007106610606940182
사업장이전경험,총창업비용,0.0006578283200516474
사업장이전경험,임차형태_3,0.0005845074793529643
사업장이전경험,디지털대응_4,0.00033269705302288276
사업장이전경험,디지털대응_2,0.0003099085839790653
사업장이전경험,프랜차이즈가맹점여부,0.00022645081161083412
사업장이전경험,창업동기_4,0.00017168646373724524
사업장이전경험,디지털대응_6,0.00016603289357581896
사업장이전경험,정부지원경험_3,0.00015086810881245562
사업장이전경험,임차형태_4,1.1843599817961266e-05
사업장이전경험,임차형태_6,1.369343679255297e-06
경영애로사항_4,경영애로사항_2,0.0287501129188533
경영애로사항_4,경영애로사항_1,0.016286925176342587
경영애로사항_4,경영애로사항_3,0.012002983888024437
경영애로사항_4,디지털대응_3,0.01039745557173707
경영애로사항_4,연도,0.005663035266823625
경영애로사항_4,창업과정어려움_업종선택,0.005597198086710661
경영애로사항_4,창업과정어려움_경영방법,0.004735553105763141
경영애로사항_4,직전종사상지위_2,0.004065564245326184
경영애로사항_4,총종사자,0.0035905291600376752
경영애로사항_4,임차형태_7,0.0033771152238563393
경영애로사항_4,경영애로사항_5,0.0033152372801768014
경영애로사항_4,사업장이전경험,0.003014555059026872
경영애로사항_4,직전종사상지위_3,0.0030131353254764506
경영애로사항_4,임차형태_1,0.002874811809490857
경영애로사항_4,창업과정어려움_인력확보,0.0024263497155439864
경영애로사항_4,창업과정어려움_자금조달,0.0023984022532934526
경영애로사항_4,창업동기_2,0.0022722023100571823
경영애로사항_4,경영애로사항_8,0.0022565317296288244
경영애로사항_4,정부지원경험_2,0.002230680292837696
경영애로사항_4,창업준비활동_창업교육,0.0021729220856843315
경영애로사항_4,직전종사상지위_1,0.0021549191105580024
경영애로사항_4,연간매출액,0.002039889233655569
경영애로사항_4,정부지원경험_1,0.0019755030183828117
경영애로사항_4,경영애로사항_7,0.0019539195023248403
경영애로사항_4,창업과정어려움_행정절차,0.0019447976882185922
경영애로사항_4,경영애로사항_6,0.0018004042263302458
경영애로사항_4,직전종사상지위_4,0.0012611381062068978
경영애로사항_4,부채현황,0.001233490080827983
경영애로사항_4,창업과정어려움_기술확보,0.0012190382374296573
경영애로사항_4,프랜차이즈가맹점여부,0.001203159209229738
경영애로사항_4,창업준비활동중요성_동종업종종사경험,0.0011145043584796974
경영애로사항_4,디지털대응_응답여부,0.0010993342125811966
경영애로사항_4,창업동기_3,0.0010116054175180631
경영애로사항_4,임차형태_2,0.0009524293429072746
경영애로사항_4,창업과정어려움_입지선정,0.0009457290032569547
경영애로사항_4,창업준비활동_사업계획서작성,0.000915871777189159
경영애로사항_4,창업준비기간,0.0009141180155527854
경영애로사항_4,총창업비용,0.0008839606198289302
경영애로사항_4,창업준비활동중요성_시장조사,0.0008621431386992476
경영애로사항_4,창업준비활동중요성_창업교육,0.0007196083590438523
경영애로사항_4,임차형태_5,0.0006847444212345877
경영애로사항_4,경영애로사항_9,0.0006604369892921411
경영애로사항_4,창업준비활동_동종업종종사경험,0.0006584125381907391
경영애로사항_4,창업준비활동중요성_사업계획서작성,0.0006576476919468254
경영애로사항_4,창업동기_4,0.0006454388346518645
경영애로사항_4,임차형태_3,0.0004106288162414131
경영애로사항_4,창업동기_1,0.00034883462516156196
경영애로사항_4,정부지원경험_3,0.0003474247601417713
경영애로사항_4,창업횟수,0.0002879385006907156
경영애로사항_4,창업준비활동_시장조사,0.00014925529289438506
경영애로사항_4,디지털대응_1,0.00013531096022185817
경영애로사항_4,디지털대응_6,0.00012294810502403962
경영애로사항_4,디지털대응_4,7.89061983904429e-05
경영애로사항_4,디지털대응_5,6.24167736112857e-05
경영애로사항_4,디지털대응_2,5.075695425558123e-05
경영애로사항_4,임차형태_4,7.234710852714736e-06
경영애로사항_4,임차형태_6,1.636423948563943e-06
창업준비기간,연간매출액,0.022825495600529124
창업준비기간,부채현황,0.013454841893056032
창업준비기간,연도,0.01327824756440862
창업준비기간,디지털대응_3,0.012196054043582712
창업준비기간,창업과정어려움_입지선정,0.012089431109973528
창업준비기간,창업과정어려움_행정절차,0.011503321549275145
창업준비기간,창업준비활동_동종업종종사경험,0.010343638248548278
창업준비기간,총종사자,0.009463155492118371
창업준비기간,총창업비용,0.00875573957804971
창업준비기간,창업과정어려움_업종선택,0.008254164697521103
창업준비기간,창업과정어려움_경영방법,0.0077977959694847535
창업준비기간,경영애로사항_2,0.007696145446753962
창업준비기간,창업과정어려움_인력확보,0.007121389632524268
창업준비기간,창업준비활동중요성_동종업종종사경험,0.006942783033735175
창업준비기간,창업준비활동중요성_사업계획서작성,0.006595880093066762
창업준비기간,정부지원경험_1,0.006382583988233376
창업준비기간,창업과정어려움_기술확보,0.005846748446707319
창업준비기간,창업동기_2,0.005516694125980967
창업준비기간,디지털대응_응답여부,0.005136939493818124
창업준비기간,창업과정어려움_자금조달,0.005087714678005079
창업준비기간,임차형태_7,0.005006517606690189
창업준비기간,창업준비활동중요성_시장조사,0.004927043806929706
창업준비기간,직전종사상지위_3,0.004606192707882064
창업준비기간,창업준비활동중요성_창업교육,0.004546453996634012
창업준비기간,경영애로사항_1,0.004515804007402648
창업준비기간,창업동기_3,0.00312800035152974
창업준비기간,경영애로사항_6,0.0028665832047025095
창업준비기간,창업준비활동_사업계획서작성,0.002853102611284191
창업준비기간,창업횟수,0.002766195013297673
창업준비기간,사업장이전경험,0.002761808219951302
창업준비기간,경영애로사항_5,0.002365544340281102
창업준비기간,직전종사상지위_2,0.002206049126847984
창업준비기간,정부지원경험_2,0.002088263668614788
창업준비기간,임차형태_1,0.0019382867172543826
창업준비기간,경영애로사항_9,0.0017828459871669148
창업준비기간,경영애로사항_7,0.001736780360800737
창업준비기간,직전종사상지위_1,0.0017045475420143774
창업준비기간,프랜차이즈가맹점여부,0.0013812756804251092
창업준비기간,창업동기_4,0.0013742681618299417
창업준비기간,창업준비활동_창업교육,0.0012401921023046062
창업준비기간,경영애로사항_3,0.0012079764600391662
창업준비기간,경영애로사항_8,0.0011727062810124712
창업준비기간,디지털대응_5,0.0010011229415377442
창업준비기간,직전종사상지위_4,0.0009343169006477721
창업준비기간,경영애로사항_4,0.0009141180155527854
창업준비기간,디지털대응_6,0.0008914060876588855
창업준비기간,임차형태_3,0.0008453493968178726
창업준비기간,디지털대응_4,0.0007622398596133013
창업준비기간,임차형태_2,0.0006843387558074791
창업준비기간,임차형태_5,0.0006267712687120162
창업준비기간,디지털대응_2,0.0005051483784018616
창업준비기간,창업준비활동_시장조사,0.0004167308561893994
창업준비기간,정부지원경험_3,0.0003904192424687717
창업준비기간,디지털대응_1,0.00032836347637569104
창업준비기간,창업동기_1,0.00028116915279548634
창업준비기간,임차형태_6,1.1377676842630653e-05
창업동기_1,창업동기_2,0.06219334525875984
창업동기_1,창업동기_3,0.039019227197893774
창업동기_1,경영애로사항_2,0.0024731877233320544
창업동기_1,창업동기_4,0.0024190941117717417
창업동기_1,직전종사상지위_3,0.002003491323386785
창업동기_1,창업준비활동중요성_사업계획서작성,0.001319065122761257
창업동기_1,직전종사상지위_1,0.0012821566064785844
창업동기_1,창업과정어려움_기술확보,0.0010501364385689784
창업동기_1,직전종사상지위_2,0.0010407512838926725
창업동기_1,창업과정어려움_행정절차,0.0010127139510612577
창업동기_1,창업과정어려움_업종선택,0.0009749587840369303
창업동기_1,임차형태_7,0.0009672585282757917
창업동기_1,연간매출액,0.0009614618973109674
창업동기_1,디지털대응_3,0.0008405878452955147
창업동기_1,사업장이전경험,0.0007278117245197
창업동기_1,창업과정어려움_경영방법,0.0006994137286678296
창업동기_1,디지털대응_응답여부,0.0006228947192130883
창업동기_1,창업횟수,0.0005866955787334887
창업동기_1,경영애로사항_3,0.0005863855877610948
창업동기_1,연도,0.0005631065451051418
창업동기_1,경영애로사항_7,0.0004973210615443579
창업동기_1,창업준비활동_시장조사,0.0004734705597674434
창업동기_1,직전종사상지위_4,0.0004514299969475404
창업동기_1,총종사자,0.0003925141428418316
창업동기_1,창업준비활동_사업계획서작성,0.0003841690324600917
창업동기_1,경영애로사항_4,0.000348834625161562
창업동기_1,창업준비활동_창업교육,0.0002888747313341051
창업동기_1,창업준비기간,0.00028116915279548655
창업동기_1,임차형태_1,0.0002579853941302279
창업동기_1,창업준비활동_동종업종종사경험,0.0002483950422588092
창업동기_1,창업과정어려움_자금조달,0.00023440604926516277
창업동기_1,창업과정어려움_입지선정,0.00022826125686132233
창업동기_1,프랜차이즈가맹점여부,0.00022644230100890596
창업동기_1,창업준비활동중요성_창업교육,0.00019738680155761423
창업동기_1,정부지원경험_1,0.0001890122567126581
창업동기_1,창업준비활동중요성_동종업종종사경험,0.00018763710685836658
창업동기_1,총창업비용,0.00017875954306232998
창업동기_1,경영애로사항_1,0.00017866764584059913
창업동기_1,창업준비활동중요성_시장조사,0.00017661766205140858
창업동기_1,경영애로사항_5,0.0001704669129363424
창업동기_1,임차형태_2,0.0001655104551608026
창업동기_1,부채현황,0.00016461586033574853
창업동기_1,임차형태_5,0.00012406166154033845
창업동기_1,창업과정어려움_인력확보,8.62576947230292e-05
창업동기_1,경영애로사항_8,8.539888652589134e-05
창업동기_1,경영애로사항_6,5.679102172368925e-05
창업동기_1,경영애로사항_9,5.098457714992519e-05
창업동기_1,정부지원경험_2,4.938884397534835e-05
창업동기_1,디지털대응_2,4.2100928469461606e-05
창업동기_1,디지털대응_1,3.177514440637359e-05
창업동기_1,임차형태_3,2.8000513587220125e-05
창업동기_1,정부지원경험_3,1.697219034538306e-05
창업동기_1,디지털대응_5,5.2419726877750755e-06
임차형태_2,임차형태_1,0.029576811910033782
임차형태_2,임차형태_7,0.015008965211183029
임차형태_2,임차형태_5,0.00475926803367941
임차형태_2,경영애로사항_2,0.0029505394949826597
임차형태_2,직전종사상지위_3,0.0026359544754855093
임차형태_2,창업과정어려움_자금조달,0.0025328936490174843
임차형태_2,창업준비활동_동종업종종사경험,0.002509545505915002
임차형태_2,디지털대응_3,0.0024477853266162983
임차형태_2,창업준비활동중요성_동종업종종사경험,0.002283264572521419
임차형태_2,창업동기_2,0.0022347363681381547
임차형태_2,경영애로사항_3,0.0020623971169718563
임차형태_2,연간매출액,0.0020506298055836887
임차형태_2,임차형태_3,0.0019757991381098663
임차형태_2,창업과정어려움_업종선택,0.0014349091569608558
임차형태_2,사업장이전경험,0.0014339821330714736
임차형태_2,창업과정어려움_입지선정,0.0014239161810016227
임차형태_2,창업동기_3,0.0014090283951454063
임차형태_2,창업과정어려움_행정절차,0.0013043280547365777
임차형태_2,연도,0.001297213871520587
임차형태_2,직전종사상지위_2,0.0012167136178467316
임차형태_2,창업과정어려움_인력확보,0.0011841723436854924
임차형태_2,경영애로사항_1,0.0011756006355270912
임차형태_2,창업준비활동_사업계획서작성,0.0009537083128901197
임차형태_2,경영애로사항_4,0.0009524293429072742
임차형태_2,부채현황,0.0008672226797798036
임차형태_2,총종사자,0.0008487821113509735
임차형태_2,디지털대응_응답여부,0.0008228688471238313
임차형태_2,창업과정어려움_경영방법,0.0007893011424910284
임차형태_2,경영애로사항_5,0.0007575545189812877
임차형태_2,정부지원경험_1,0.0007503131306466568
임차형태_2,총창업비용,0.0007180627404037608
임차형태_2,창업준비기간,0.000684338755807479
임차형태_2,경영애로사항_6,0.0006151740822869932
임차형태_2,창업횟수,0.0005751801693160136
임차형태_2,창업준비활동중요성_사업계획서작성,0.0005710023627191824
임차형태_2,창업준비활동중요성_창업교육,0.0005274751693399546
임차형태_2,정부지원경험_2,0.0005188478857668622
임차형태_2,창업준비활동중요성_시장조사,0.0005162354495328466
임차형태_2,직전종사상지위_1,0.0004914796957179819
임차형태_2,창업준비활동_시장조사,0.0004772428413693139
임차형태_2,창업과정어려움_기술확보,0.00038677256319622264
임차형태_2,경영애로사항_8,0.0003338389262160031
임차형태_2,직전종사상지위_4,0.00030864013492292266
임차형태_2,경영애로사항_7,0.0002746026442039669
임차형태_2,창업준비활동_창업교육,0.00025516750127710033
임차형태_2,경영애로사항_9,0.00022579777963373595
임차형태_2,정부지원경험_3,0.0001992175609883638
임차형태_2,디지털대응_5,0.00018092201926333366
임차형태_2,창업동기_1,0.0001655104551608028
임차형태_2,임차형태_4,8.893238918330602e-05
임차형태_2,창업동기_4,7.406802563472649e-05
임차형태_2,임차형태_6,7.327641778673223e-05
임차형태_2,디지털대응_1,7.191425057113473e-05
임차형태_2,디지털대응_6,6.047677884330086e-05
임차형태_2,디지털대응_2,3.82326685528864e-05
임차형태_2,프랜차이즈가맹점여부,1.7523974918622572e-05
부채현황,연간매출액,0.025027231705520705
부채현황,창업과정어려움_업종선택,0.01903839045042498
부채현황,창업준비기간,0.013454841893056034
부채현황,연도,0.012847231722356826
