y,case_id,inv_cty,iso2,hs6,p_ad_yyyymm,수입 중량 급증률 3개월,수입 발생 월수 - 조치 전 3개월,수입 발생 월수 - 조치 후 3개월,수입 중량 급증률 6개월,수입 발생 월수 - 조치 전 6개월,수입 발생 월수 - 조치 후 6개월,수입 중량 급증률 12개월,수입 발생 월수 - 조치 전 12개월,수입 발생 월수 - 조치 후 12개월,수출 중량 급증률 3개월,수출 발생 월수 - 조치 전 3개월,수출 발생 월수 - 조치 후 3개월,수출 중량 급증률 6개월,수출 발생 월수 - 조치 전 6개월,수출 발생 월수 - 조치 후 6개월,수출 중량 급증률 12개월,수출 발생 월수 - 조치 전 12개월,수출 발생 월수 - 조치 후 12개월,반덤핑 관세율,동일 HS6에 대한 미국 AD 조치 대상국 수,반덤핑 조사 소요 기간,해당 HS6 최초 AD 조치 이후 경과 연수,반덤핑 조치 부과 연도,HS 챕터,조치대상국의 한국 HS6 수입 비중 조치 전,조치대상국의 한국 HS6 수입 비중 조치 후,조치대상국의 한국 HS6 수입 비중 변화,미국 GDP 성장률,중국 GDP 성장률,조치대상국 GDP 성장률,조치대상국 1인당 GDP,원·달러 환율 변화율,조치대상국 통화의 원화 환율 변화율,한국 수출 증가율,조치대상국-미국 간 인구가중 거리,조치대상국-한국 간 인구가중 거리,한국 GDP 성장률,한국 제조업 생산 증가율,조치대상국발 한국 HS6 수입 집중도,글로벌 무역 성장률,반덤핑 조치 시행 이후 경과 월수,미국의 연간 반덤핑 조치 건수,조치대상국의 대미 무역수지,브렌트 원유 가격,발틱 운임지수 BDI,글로벌 HS6 수출 규모,조치대상국의 대미 UN 투표 일치율
0,USA-AD-1215,India,IN,730439,201402,-0.5644,1,1,-0.8119,3,1,-0.6483,6,4,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,55.29,20,7,19,2014,73,0.001431,0.000343,-0.001088,2.52382,7.4619,7.410228,1484.316407,-0.038487,0.041498,2.111415,13131.91,5108.001,3.21468,3.345262,0.001431,-0.02179,136,42,-27314281992.5893,108.9,1258.0,3782627324.0,0.309278350515464
0,USA-AD-1215,India,IN,730459,201402,-0.9415,2,2,-0.8547,3,3,-0.9641,7,5,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,55.29,20,7,19,2014,73,0.01711,0.000407,-0.016703,2.52382,7.4619,7.410228,1484.316407,-0.038487,0.041498,2.111415,13131.91,5108.001,3.21468,3.345262,0.01711,-0.02179,136,42,-27314281992.5893,108.9,1258.0,3012708394.0,0.309278350515464
0,USA-AD-1215,India,IN,730531,201402,,0,0,,0,0,,0,0,0.4582,3.0,3.0,0.2923,6.0,6.0,0.585,11.0,11.0,55.29,12,7,0,2014,73,0.0,0.0,0.0,2.52382,7.4619,7.410228,1484.316407,-0.038487,0.041498,2.111415,13131.91,5108.001,3.21468,3.345262,0.0,-0.02179,136,42,-27314281992.5893,108.9,1258.0,1309430662.0,0.309278350515464
0,USA-AD-1215,India,IN,730630,201402,-0.1362,3,3,0.3328,6,6,0.9878,6,12,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,55.29,23,7,22,2014,73,0.27738,0.402573,0.125193,2.52382,7.4619,7.410228,1484.316407,-0.038487,0.041498,2.111415,13131.91,5108.001,3.21468,3.345262,0.27738,-0.02179,136,42,-27314281992.5893,108.9,1258.0,8305328478.0,0.309278350515464
1,USA-AD-1215,India,IN,730650,201402,-0.5,2,3,0.2188,4,5,24.5625,4,9,-0.5577,2.0,3.0,-0.1276,5.0,6.0,0.3227,10.0,12.0,55.29,16,7,6,2014,73,0.00137,0.005626,0.004256,2.52382,7.4619,7.410228,1484.316407,-0.038487,0.041498,2.111415,13131.91,5108.001,3.21468,3.345262,0.00137,-0.02179,136,42,-27314281992.5893,108.9,1258.0,804718667.0,0.309278350515464
0,USA-AD-1217,Philippines,PH,730439,201402,,0,0,,0,0,,0,0,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,8.9,20,7,19,2014,73,0.0,0.0,0.0,2.52382,7.4619,6.347987,2776.920059,-0.038487,0.045916,2.111415,13153.98,2669.687,3.21468,3.345262,0.0,-0.02179,136,42,10755931842.7772,108.9,1258.0,3782627324.0,0.384210526315789
0,USA-AD-1217,Philippines,PH,730459,201402,,0,0,,0,0,,0,0,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,8.9,20,7,19,2014,73,0.0,0.0,0.0,2.52382,7.4619,6.347987,2776.920059,-0.038487,0.045916,2.111415,13153.98,2669.687,3.21468,3.345262,0.0,-0.02179,136,42,10755931842.7772,108.9,1258.0,3012708394.0,0.384210526315789
0,USA-AD-1217,Philippines,PH,730531,201402,,0,0,,0,0,,0,0,0.4582,3.0,3.0,0.2923,6.0,6.0,0.585,11.0,11.0,8.9,12,7,0,2014,73,0.0,0.0,0.0,2.52382,7.4619,6.347987,2776.920059,-0.038487,0.045916,2.111415,13153.98,2669.687,3.21468,3.345262,0.0,-0.02179,136,42,10755931842.7772,108.9,1258.0,1309430662.0,0.384210526315789
0,USA-AD-1217,Philippines,PH,730629,201402,,0,0,,0,0,,0,0,0.374,3.0,3.0,0.3233,6.0,6.0,0.5343,12.0,12.0,8.9,10,7,5,2014,73,0.0,0.0,0.0,2.52382,7.4619,6.347987,2776.920059,-0.038487,0.045916,2.111415,13153.98,2669.687,3.21468,3.345262,0.0,-0.02179,136,42,10755931842.7772,108.9,1258.0,,0.384210526315789
0,USA-AD-1217,Philippines,PH,730630,201402,,0,0,-1.0,1,0,-1.0,1,0,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,8.9,23,7,22,2014,73,2.5e-05,0.0,-2.5e-05,2.52382,7.4619,6.347987,2776.920059,-0.038487,0.045916,2.111415,13153.98,2669.687,3.21468,3.345262,2.5e-05,-0.02179,136,42,10755931842.7772,108.9,1258.0,8305328478.0,0.384210526315789
0,USA-AD-1217,Philippines,PH,730650,201402,,0,0,,0,0,-1.0,1,0,-0.5577,2.0,3.0,-0.1276,5.0,6.0,0.3227,10.0,12.0,8.9,16,7,6,2014,73,0.00358,0.0,-0.00358,2.52382,7.4619,6.347987,2776.920059,-0.038487,0.045916,2.111415,13153.98,2669.687,3.21468,3.345262,0.00358,-0.02179,136,42,10755931842.7772,108.9,1258.0,804718667.0,0.384210526315789
0,USA-AD-1218,Saudi Arabia,SA,730429,201402,,0,0,,0,0,,0,0,1.148,3.0,3.0,0.1714,6.0,6.0,0.6143,12.0,12.0,2.92,23,7,5,2014,73,0.0,0.0,0.0,2.52382,7.4619,4.024672,23404.730604,-0.038487,0.0,2.111415,11715.97,7964.912,3.21468,3.345262,0.0,-0.02179,136,42,77650927639.5547,108.9,1258.0,,0.341836734693878
0,USA-AD-1218,Saudi Arabia,SA,730439,201402,-0.6883,1,2,-0.6883,1,2,-0.7539,2,2,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,2.92,20,7,19,2014,73,6.9e-05,2e-05,-4.9e-05,2.52382,7.4619,4.024672,23404.730604,-0.038487,0.0,2.111415,11715.97,7964.912,3.21468,3.345262,6.9e-05,-0.02179,136,42,77650927639.5547,108.9,1258.0,3782627324.0,0.341836734693878
0,USA-AD-1218,Saudi Arabia,SA,730459,201402,,0,0,,0,1,,0,1,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,2.92,20,7,19,2014,73,0.0,1e-06,1e-06,2.52382,7.4619,4.024672,23404.730604,-0.038487,0.0,2.111415,11715.97,7964.912,3.21468,3.345262,0.0,-0.02179,136,42,77650927639.5547,108.9,1258.0,3012708394.0,0.341836734693878
0,USA-AD-1218,Saudi Arabia,SA,730531,201402,,0,0,,0,0,,0,0,0.4582,3.0,3.0,0.2923,6.0,6.0,0.585,11.0,11.0,2.92,12,7,0,2014,73,0.0,0.0,0.0,2.52382,7.4619,4.024672,23404.730604,-0.038487,0.0,2.111415,11715.97,7964.912,3.21468,3.345262,0.0,-0.02179,136,42,77650927639.5547,108.9,1258.0,1309430662.0,0.341836734693878
0,USA-AD-1218,Saudi Arabia,SA,730630,201402,,0,0,,0,0,,0,1,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,2.92,23,7,22,2014,73,0.0,8.9e-05,8.9e-05,2.52382,7.4619,4.024672,23404.730604,-0.038487,0.0,2.111415,11715.97,7964.912,3.21468,3.345262,0.0,-0.02179,136,42,77650927639.5547,108.9,1258.0,8305328478.0,0.341836734693878
0,USA-AD-1218,Saudi Arabia,SA,730650,201402,,0,0,,0,0,,0,0,-0.5577,2.0,3.0,-0.1276,5.0,6.0,0.3227,10.0,12.0,2.92,16,7,6,2014,73,0.0,0.0,0.0,2.52382,7.4619,4.024672,23404.730604,-0.038487,0.0,2.111415,11715.97,7964.912,3.21468,3.345262,0.0,-0.02179,136,42,77650927639.5547,108.9,1258.0,804718667.0,0.341836734693878
0,USA-AD-1219,Taiwan,TW,730429,201402,,0,0,,0,0,,0,0,1.148,3.0,3.0,0.1714,6.0,6.0,0.6143,12.0,12.0,2.65,23,7,5,2014,73,0.0,0.0,0.0,2.52382,7.4619,,,-0.038487,,2.111415,12155.88,1520.398,3.21468,3.345262,0.0,-0.02179,136,42,,108.9,1258.0,,
0,USA-AD-1219,Taiwan,TW,730439,201402,,0,0,,0,0,145.9273,2,2,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,2.65,20,7,19,2014,73,1.4e-05,0.000117,0.000103,2.52382,7.4619,,,-0.038487,,2.111415,12155.88,1520.398,3.21468,3.345262,1.4e-05,-0.02179,136,42,,108.9,1258.0,3782627324.0,
0,USA-AD-1219,Taiwan,TW,730459,201402,,0,1,,0,1,,0,1,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,2.65,20,7,19,2014,73,0.0,8e-06,8e-06,2.52382,7.4619,,,-0.038487,,2.111415,12155.88,1520.398,3.21468,3.345262,0.0,-0.02179,136,42,,108.9,1258.0,3012708394.0,
0,USA-AD-1219,Taiwan,TW,730531,201402,,0,0,,0,0,,0,0,0.4582,3.0,3.0,0.2923,6.0,6.0,0.585,11.0,11.0,2.65,12,7,0,2014,73,0.0,0.0,0.0,2.52382,7.4619,,,-0.038487,,2.111415,12155.88,1520.398,3.21468,3.345262,0.0,-0.02179,136,42,,108.9,1258.0,1309430662.0,
0,USA-AD-1219,Taiwan,TW,730630,201402,0.3345,3,3,0.2271,6,6,0.2768,12,12,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,2.65,23,7,22,2014,73,0.047346,0.042692,-0.004654,2.52382,7.4619,,,-0.038487,,2.111415,12155.88,1520.398,3.21468,3.345262,0.047346,-0.02179,136,42,,108.9,1258.0,8305328478.0,
0,USA-AD-1219,Taiwan,TW,730650,201402,,0,0,-1.0,1,0,-1.0,2,0,-0.5577,2.0,3.0,-0.1276,5.0,6.0,0.3227,10.0,12.0,2.65,16,7,6,2014,73,0.004797,0.0,-0.004797,2.52382,7.4619,,,-0.038487,,2.111415,12155.88,1520.398,3.21468,3.345262,0.004797,-0.02179,136,42,,108.9,1258.0,804718667.0,
0,USA-AD-1220,Thailand,TH,730429,201402,,0,0,,0,0,,0,0,1.148,3.0,3.0,0.1714,6.0,6.0,0.6143,12.0,12.0,118.32,23,7,5,2014,73,0.0,0.0,0.0,2.52382,7.4619,0.984469,5541.465994,-0.038487,0.057081,2.111415,13936.19,3699.128,3.21468,3.345262,0.0,-0.02179,136,42,11642907013.7683,108.9,1258.0,,0.387755102040816
0,USA-AD-1220,Thailand,TH,730439,201402,,0,0,-1.0,1,0,-0.8467,4,1,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,118.32,20,7,19,2014,73,4.5e-05,4.8e-05,4e-06,2.52382,7.4619,0.984469,5541.465994,-0.038487,0.057081,2.111415,13936.19,3699.128,3.21468,3.345262,4.5e-05,-0.02179,136,42,11642907013.7683,108.9,1258.0,3782627324.0,0.387755102040816
0,USA-AD-1220,Thailand,TH,730459,201402,-0.2582,2,3,-0.004,5,5,0.8343,9,11,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,118.32,20,7,19,2014,73,0.00058,0.001764,0.001185,2.52382,7.4619,0.984469,5541.465994,-0.038487,0.057081,2.111415,13936.19,3699.128,3.21468,3.345262,0.00058,-0.02179,136,42,11642907013.7683,108.9,1258.0,3012708394.0,0.387755102040816
0,USA-AD-1220,Thailand,TH,730531,201402,,0,1,,0,1,,0,2,0.4582,3.0,3.0,0.2923,6.0,6.0,0.585,11.0,11.0,118.32,12,7,0,2014,73,0.0,0.003893,0.003893,2.52382,7.4619,0.984469,5541.465994,-0.038487,0.057081,2.111415,13936.19,3699.128,3.21468,3.345262,0.0,-0.02179,136,42,11642907013.7683,108.9,1258.0,1309430662.0,0.387755102040816
0,USA-AD-1220,Thailand,TH,730629,201402,,0,0,,0,0,,0,0,0.374,3.0,3.0,0.3233,6.0,6.0,0.5343,12.0,12.0,118.32,10,7,5,2014,73,0.0,0.0,0.0,2.52382,7.4619,0.984469,5541.465994,-0.038487,0.057081,2.111415,13936.19,3699.128,3.21468,3.345262,0.0,-0.02179,136,42,11642907013.7683,108.9,1258.0,,0.387755102040816
0,USA-AD-1220,Thailand,TH,730630,201402,-0.9714,2,1,-0.9774,4,2,-0.9774,4,2,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,118.32,23,7,22,2014,73,0.001817,0.000122,-0.001695,2.52382,7.4619,0.984469,5541.465994,-0.038487,0.057081,2.111415,13936.19,3699.128,3.21468,3.345262,0.001817,-0.02179,136,42,11642907013.7683,108.9,1258.0,8305328478.0,0.387755102040816
0,USA-AD-1220,Thailand,TH,730650,201402,,0,0,,0,0,-1.0,2,0,-0.5577,2.0,3.0,-0.1276,5.0,6.0,0.3227,10.0,12.0,118.32,16,7,6,2014,73,0.013588,0.0,-0.013588,2.52382,7.4619,0.984469,5541.465994,-0.038487,0.057081,2.111415,13936.19,3699.128,3.21468,3.345262,0.013588,-0.02179,136,42,11642907013.7683,108.9,1258.0,804718667.0,0.387755102040816
0,USA-AD-1221,Turkey,TR,730429,201402,,0,0,,0,0,,0,0,1.148,3.0,3.0,0.1714,6.0,6.0,0.6143,12.0,12.0,4.87,23,7,5,2014,73,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,136,42,-32110000000.0,108.9,1258.0,,0.515463917525773
0,USA-AD-1221,Turkey,TR,730439,201402,,0,0,,0,0,-1.0,1,0,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,4.87,20,7,19,2014,73,0.000161,0.0,-0.000161,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.000161,-0.02179,136,42,-32110000000.0,108.9,1258.0,3782627324.0,0.515463917525773
0,USA-AD-1221,Turkey,TR,730459,201402,,0,0,,0,0,,0,0,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,4.87,20,7,19,2014,73,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,136,42,-32110000000.0,108.9,1258.0,3012708394.0,0.515463917525773
0,USA-AD-1221,Turkey,TR,730531,201402,,0,0,,0,0,,0,0,0.4582,3.0,3.0,0.2923,6.0,6.0,0.585,11.0,11.0,4.87,12,7,0,2014,73,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,136,42,-32110000000.0,108.9,1258.0,1309430662.0,0.515463917525773
0,USA-AD-1221,Turkey,TR,730630,201402,,0,0,,0,0,,0,0,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,4.87,23,7,22,2014,73,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,136,42,-32110000000.0,108.9,1258.0,8305328478.0,0.515463917525773
0,USA-AD-1222,Ukraine,UA,730439,201402,1.8315,1,1,-0.9803,3,3,-0.9803,4,3,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,5.31,20,7,19,2014,73,0.002594,0.000159,-0.002435,2.52382,7.4619,-10.078895,2308.643555,-0.038487,0.487134,2.111415,8995.575,7327.559,3.21468,3.345262,0.002594,-0.02179,136,42,-4596000000.0,108.9,1258.0,3782627324.0,0.6
0,USA-AD-1222,Ukraine,UA,730459,201402,,0,1,,0,1,,0,1,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,5.31,20,7,19,2014,73,0.0,0.000624,0.000624,2.52382,7.4619,-10.078895,2308.643555,-0.038487,0.487134,2.111415,8995.575,7327.559,3.21468,3.345262,0.0,-0.02179,136,42,-4596000000.0,108.9,1258.0,3012708394.0,0.6
0,USA-AD-1222,Ukraine,UA,730630,201402,,0,0,,0,0,,0,0,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,5.31,23,7,22,2014,73,0.0,0.0,0.0,2.52382,7.4619,-10.078895,2308.643555,-0.038487,0.487134,2.111415,8995.575,7327.559,3.21468,3.345262,0.0,-0.02179,136,42,-4596000000.0,108.9,1258.0,8305328478.0,0.6
0,USA-AD-1223,Vietnam,VN,730429,201402,,0,0,,0,0,,0,0,1.148,3.0,3.0,0.1714,6.0,6.0,0.6143,12.0,12.0,111.47,23,7,5,2014,73,0.0,0.0,0.0,2.52382,7.4619,6.422243,2439.286557,-0.038487,0.010251,2.111415,13715.75,3257.774,3.21468,3.345262,0.0,-0.02179,136,42,9359000000.0,108.9,1258.0,,0.32258064516129
0,USA-AD-1223,Vietnam,VN,730439,201402,-1.0,1,0,-0.1507,1,1,-0.579,2,1,0.0812,3.0,3.0,-0.0243,6.0,6.0,0.3895,12.0,12.0,111.47,20,7,19,2014,73,0.000315,9.6e-05,-0.000219,2.52382,7.4619,6.422243,2439.286557,-0.038487,0.010251,2.111415,13715.75,3257.774,3.21468,3.345262,0.000315,-0.02179,136,42,9359000000.0,108.9,1258.0,3782627324.0,0.32258064516129
0,USA-AD-1223,Vietnam,VN,730459,201402,-1.0,2,0,143.4419,2,2,4.2246,3,4,-0.9014,3.0,3.0,-0.8216,6.0,6.0,-0.7508,12.0,12.0,111.47,20,7,19,2014,73,1.4e-05,0.000258,0.000244,2.52382,7.4619,6.422243,2439.286557,-0.038487,0.010251,2.111415,13715.75,3257.774,3.21468,3.345262,1.4e-05,-0.02179,136,42,9359000000.0,108.9,1258.0,3012708394.0,0.32258064516129
0,USA-AD-1223,Vietnam,VN,730531,201402,-1.0,1,0,-1.0,1,0,-1.0,1,0,0.4582,3.0,3.0,0.2923,6.0,6.0,0.585,11.0,11.0,111.47,12,7,0,2014,73,0.000581,0.0,-0.000581,2.52382,7.4619,6.422243,2439.286557,-0.038487,0.010251,2.111415,13715.75,3257.774,3.21468,3.345262,0.000581,-0.02179,136,42,9359000000.0,108.9,1258.0,1309430662.0,0.32258064516129
0,USA-AD-1223,Vietnam,VN,730629,201402,,0,0,,0,1,,0,1,0.374,3.0,3.0,0.3233,6.0,6.0,0.5343,12.0,12.0,111.47,10,7,5,2014,73,0.0,0.028538,0.028538,2.52382,7.4619,6.422243,2439.286557,-0.038487,0.010251,2.111415,13715.75,3257.774,3.21468,3.345262,0.0,-0.02179,136,42,9359000000.0,108.9,1258.0,,0.32258064516129
0,USA-AD-1223,Vietnam,VN,730630,201402,0.4508,3,3,0.9578,5,6,0.539,11,11,0.1294,3.0,3.0,0.4375,6.0,6.0,0.1388,12.0,12.0,111.47,23,7,22,2014,73,0.015048,0.016923,0.001875,2.52382,7.4619,6.422243,2439.286557,-0.038487,0.010251,2.111415,13715.75,3257.774,3.21468,3.345262,0.015048,-0.02179,136,42,9359000000.0,108.9,1258.0,8305328478.0,0.32258064516129
0,USA-AD-1223,Vietnam,VN,730650,201402,-1.0,1,0,-1.0,1,0,-1.0,1,0,-0.5577,2.0,3.0,-0.1276,5.0,6.0,0.3227,10.0,12.0,111.47,16,7,6,2014,73,0.00041,0.0,-0.00041,2.52382,7.4619,6.422243,2439.286557,-0.038487,0.010251,2.111415,13715.75,3257.774,3.21468,3.345262,0.00041,-0.02179,136,42,9359000000.0,108.9,1258.0,804718667.0,0.32258064516129
0,USA-AD-1226,Japan,JP,293369,201404,0.2209,3,3,0.284,6,6,0.0984,12,12,0.5361,3.0,3.0,0.0049,5.0,6.0,0.3294,11.0,12.0,63.71,4,7,10,2014,29,0.094678,0.114852,0.020173,2.52382,7.4619,0.296206,34386.905855,-0.038487,0.085548,2.111415,10286.19,951.7373,3.21468,3.345262,0.094678,-0.02179,134,42,36351469239.9692,107.76,943.0,2092810448.0,0.596938775510204
0,USA-AD-1226,Japan,JP,380850,201404,2.5,2,2,-0.8468,5,5,-0.6954,10,10,,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,63.71,1,7,0,2014,38,0.059359,0.022361,-0.036998,2.52382,7.4619,0.296206,34386.905855,-0.038487,0.085548,2.111415,10286.19,951.7373,3.21468,3.345262,0.059359,-0.02179,134,42,36351469239.9692,107.76,943.0,,0.596938775510204
0,USA-AD-1226,Japan,JP,380894,201404,0.1316,3,3,1.031,6,6,0.0849,12,12,-1.0,1.0,0.0,-1.0,2.0,0.0,0.7805,2.0,3.0,63.71,2,7,0,2014,38,0.060261,0.062044,0.001783,2.52382,7.4619,0.296206,34386.905855,-0.038487,0.085548,2.111415,10286.19,951.7373,3.21468,3.345262,0.060261,-0.02179,134,42,36351469239.9692,107.76,943.0,,0.596938775510204
0,USA-AD-1226,Japan,JP,380899,201404,0.8182,3,3,0.1393,6,6,0.0605,12,12,0.0542,3.0,3.0,-0.247,6.0,6.0,-0.0446,12.0,12.0,63.71,2,7,0,2014,38,0.197814,0.148633,-0.049181,2.52382,7.4619,0.296206,34386.905855,-0.038487,0.085548,2.111415,10286.19,951.7373,3.21468,3.345262,0.197814,-0.02179,134,42,36351469239.9692,107.76,943.0,,0.596938775510204
0,USA-AD-1227,Mexico,MX,721590,201404,,0,0,,0,0,,0,0,-0.7022,3.0,3.0,-0.6233,6.0,6.0,-0.3749,10.0,11.0,20.59,17,7,21,2014,72,0.0,0.0,0.0,2.52382,7.4619,2.503764,9862.481254,-0.038487,0.04075,2.111415,2468.405,11711.42,3.21468,3.345262,0.0,-0.02179,134,42,-24852042092.0,107.76,943.0,1064833633.0,0.403061224489796
0,USA-AD-1227,Mexico,MX,722100,201404,,0,0,,0,0,,0,0,,0.0,1.0,,0.0,2.0,8046.0,1.0,4.0,20.59,12,7,21,2014,72,0.0,0.0,0.0,2.52382,7.4619,2.503764,9862.481254,-0.038487,0.04075,2.111415,2468.405,11711.42,3.21468,3.345262,0.0,-0.02179,134,42,-24852042092.0,107.76,943.0,2394132530.0,0.403061224489796
0,USA-AD-1227,Mexico,MX,722211,201404,,0,0,,0,0,,0,0,0.0878,3.0,3.0,0.5583,6.0,6.0,-0.2976,12.0,11.0,20.59,8,7,13,2014,72,0.0,0.0,0.0,2.52382,7.4619,2.503764,9862.481254,-0.038487,0.04075,2.111415,2468.405,11711.42,3.21468,3.345262,0.0,-0.02179,134,42,-24852042092.0,107.76,943.0,,0.403061224489796
0,USA-AD-1227,Mexico,MX,722230,201404,,0,0,,0,0,,0,0,-0.1298,3.0,3.0,0.2871,5.0,6.0,-0.2794,8.0,12.0,20.59,12,7,20,2014,72,0.0,0.0,0.0,2.52382,7.4619,2.503764,9862.481254,-0.038487,0.04075,2.111415,2468.405,11711.42,3.21468,3.345262,0.0,-0.02179,134,42,-24852042092.0,107.76,943.0,974007955.0,0.403061224489796
0,USA-AD-1227,Mexico,MX,722790,201404,,0,0,,0,0,,0,0,-1.0,1.0,0.0,55.7731,2.0,2.0,16.3692,3.0,7.0,20.59,22,7,21,2014,72,0.0,0.0,0.0,2.52382,7.4619,2.503764,9862.481254,-0.038487,0.04075,2.111415,2468.405,11711.42,3.21468,3.345262,0.0,-0.02179,134,42,-24852042092.0,107.76,943.0,6366191019.0,0.403061224489796
0,USA-AD-1227,Mexico,MX,722830,201404,,0,0,,0,0,,0,1,0.2145,3.0,3.0,0.7851,6.0,6.0,1.1074,12.0,12.0,20.59,2,7,0,2014,72,0.0,1.8e-05,1.8e-05,2.52382,7.4619,2.503764,9862.481254,-0.038487,0.04075,2.111415,2468.405,11711.42,3.21468,3.345262,0.0,-0.02179,134,42,-24852042092.0,107.76,943.0,9031189556.0,0.403061224489796
0,USA-AD-1227,Mexico,MX,722860,201404,,0,0,,0,0,,0,0,-0.7239,3.0,3.0,3.3846,5.0,5.0,1.3866,9.0,11.0,20.59,13,7,0,2014,72,0.0,0.0,0.0,2.52382,7.4619,2.503764,9862.481254,-0.038487,0.04075,2.111415,2468.405,11711.42,3.21468,3.345262,0.0,-0.02179,134,42,-24852042092.0,107.76,943.0,622245593.0,0.403061224489796
0,USA-AD-1228,Turkey,TR,721420,201404,,0,0,,0,0,,0,1,-0.6314,3.0,2.0,-0.8,5.0,2.0,-0.4937,9.0,7.0,2.64,14,7,18,2014,72,0.0,2e-06,2e-06,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,134,42,-32110000000.0,107.76,943.0,16280834669.0,0.515463917525773
0,USA-AD-1228,Turkey,TR,721590,201404,,0,0,,0,0,,0,0,-0.7022,3.0,3.0,-0.6233,6.0,6.0,-0.3749,10.0,11.0,2.64,17,7,21,2014,72,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,134,42,-32110000000.0,107.76,943.0,1064833633.0,0.515463917525773
0,USA-AD-1228,Turkey,TR,722230,201404,,0,0,,0,0,,0,0,-0.1298,3.0,3.0,0.2871,5.0,6.0,-0.2794,8.0,12.0,2.64,12,7,20,2014,72,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,134,42,-32110000000.0,107.76,943.0,974007955.0,0.515463917525773
0,USA-AD-1228,Turkey,TR,722790,201404,,0,0,,0,0,,0,0,-1.0,1.0,0.0,55.7731,2.0,2.0,16.3692,3.0,7.0,2.64,22,7,21,2014,72,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,134,42,-32110000000.0,107.76,943.0,6366191019.0,0.515463917525773
0,USA-AD-1228,Turkey,TR,722860,201404,,0,0,,0,0,,0,0,-0.7239,3.0,3.0,3.3846,5.0,5.0,1.3866,9.0,11.0,2.64,13,7,0,2014,72,0.0,0.0,0.0,2.52382,7.4619,4.600794,10597.980188,-0.038487,0.149584,2.111415,9705.772,7937.729,3.21468,3.345262,0.0,-0.02179,134,42,-32110000000.0,107.76,943.0,622245593.0,0.515463917525773
